0.000000000000000000e+00,6.036572392668368593e+03,5.927614808214731056e+03,6.004260245131585179e+03,6.428717177537337193e+03,6.191152491557411849e+03,6.611629196022120595e+03,6.615834154269150531e+03,6.493280120706829621e+03,6.221796106917789075e+03,6.371882387039102468e+03,6.240945954436692773e+03,5.916091031321311675e+03,6.353020872835057162e+03,6.134038043837073019e+03,6.291070680365328371e+03,6.094822837876909034e+03,6.242776680240694077e+03,6.115014347575301144e+03,6.318059509530756259e+03,6.434515196684526018e+03,6.530045101167383109e+03,6.206535212125427279e+03,6.108512948528521520e+03,6.298431861732698962e+03,6.094373767928842426e+03,6.468404529319092035e+03,6.831931252108299304e+03,6.915895862842945462e+03,6.341318552482861378e+03,6.632158228244577003e+03,6.712334856488150763e+03,6.945786820293041274e+03,6.137855921708743153e+03,6.381095728823551326e+03,6.603392883829861603e+03,6.690625458131244159e+03,6.911227312075772716e+03,6.314072639404455913e+03,6.572029049342770122e+03,6.761321977714495006e+03,6.775508348912650945e+03,6.829312794344271424e+03,7.245532945105929684e+03,6.774491968395124786e+03,7.141104299630800597e+03,6.919027018420605600e+03,7.175576631431524220e+03,6.734886207745435968e+03,6.844679692234896720e+03,6.919176198487843067e+03,6.917882138752760511e+03,7.273808007024237668e+03,6.835117341541303176e+03,7.422196031171855793e+03,7.576098826576113424e+03,7.570431270487404618e+03,7.324216101676121980e+03,7.570934422933176393e+03,7.137426679199155842e+03,7.395180763002104868e+03,7.506174514743193868e+03,7.362432844251325150e+03,7.822344734246446023e+03,8.034042341476171714e+03,7.712365260191435482e+03,7.994724212398274176e+03,8.004154599206579405e+03,8.182540190465600062e+03,7.999449097468877881e+03,8.293016390074961237e+03,8.311142131845990662e+03,7.922941399252555129e+03,8.404972284453280736e+03,8.302195276970440318e+03,8.364158953029447730e+03,8.391161150176947558e+03,7.997942644891058080e+03,8.638551991952987009e+03,8.205953074724668113e+03,8.108777497778655743e+03,8.312080956332027199e+03,8.448113001647747296e+03,8.970308454115322093e+03,8.543761418658064940e+03,8.509911811980593484e+03,8.259698921833856730e+03,8.791101511976015900e+03,8.678647678101860947e+03,8.215975522691885999e+03,8.447507772879647746e+03,8.606426587502995972e+03,8.406883814883858577e+03,4.125705411064755936e+03
6.036572392668368593e+03,0.000000000000000000e+00,5.130473077384185672e+03,5.605619103244114740e+03,6.083914045844638167e+03,6.109093331659868454e+03,6.597343298269748630e+03,6.631350702629411899e+03,5.902828840862036486e+03,5.639324982538095355e+03,5.566730773765759295e+03,5.886703746451546976e+03,5.542654622657135405e+03,5.645966410003618876e+03,6.066125619094667854e+03,6.144512670202611844e+03,5.990448578334670856e+03,5.608731892586420145e+03,5.733926189305679145e+03,5.821010093204593431e+03,5.811420601215093484e+03,5.927392601996690246e+03,5.940353026148753088e+03,5.598985883456941337e+03,5.904320940319665169e+03,6.004410399940589741e+03,5.973906300806770560e+03,6.355203252391586830e+03,6.254143639080088178e+03,6.489172013241735840e+03,6.484825674799436456e+03,6.628107861021800090e+03,6.065941748483795891e+03,5.999226593967221561e+03,5.722321513632506139e+03,6.062013098400269882e+03,6.171583819329428479e+03,6.448009950859932360e+03,6.588458343715807132e+03,5.910010958886377921e+03,6.166313978419245359e+03,6.551228010179569537e+03,6.691717172474425752e+03,6.423898312276693105e+03,6.912961702206058362e+03,6.589160582904688454e+03,6.492447510337852691e+03,6.360484706357374307e+03,6.620496133066359107e+03,5.924005438999663056e+03,6.616447796621501766e+03,6.396556100406494807e+03,6.431797000474636661e+03,6.897980079297611155e+03,6.832599445276903680e+03,7.028132189848360213e+03,7.086283829072684966e+03,7.275908321450262520e+03,7.240417933704793541e+03,7.106026239624470691e+03,7.035574910329632985e+03,7.048422133340185610e+03,7.325957518272424750e+03,7.484583621078911165e+03,7.616313885713892887e+03,7.658161091826976190e+03,7.542653512198865428e+03,7.785930994808575633e+03,7.887565848388539962e+03,7.923365338257895928e+03,8.075417480006624828e+03,7.918908208398745046e+03,8.089265347087112787e+03,7.880659326497645452e+03,8.112419661410325716e+03,8.167915639982673383e+03,7.996522290521377727e+03,8.199336541839062193e+03,8.195673424008968141e+03,8.132037263700836775e+03,7.745330606806965989e+03,8.240012994596283534e+03,8.219146276256900819e+03,8.319082358634437696e+03,8.511934573466303846e+03,8.028898598113263688e+03,8.003618820616082303e+03,8.010042554301715427e+03,8.223894281053666418e+03,8.257893669984745429e+03,8.066894005061115422e+03,8.132503139357977489e+03,8.224000392628135160e+03,4.112768775411543174e+03
5.927614808214731056e+03,5.130473077384185672e+03,0.000000000000000000e+00,5.212314434720989084e+03,5.044604385048211043e+03,5.689405933204838220e+03,5.891259230634928826e+03,6.819324303615276222e+03,6.053831961612097075e+03,4.999188302088633463e+03,4.815344781278409755e+03,5.018274313875179359e+03,5.195458512997620346e+03,4.923404718284804403e+03,5.275262283713960642e+03,5.499945196863969613e+03,5.234813781472463234e+03,4.956894183883305232e+03,5.254689196235483905e+03,4.920954733827425116e+03,4.953895988862781451e+03,4.902723962535706960e+03,5.071832919578515430e+03,5.365993087688146261e+03,5.210030196627783880e+03,5.677239655593863063e+03,6.031267453857337387e+03,6.017317988378212249e+03,5.463016221169791606e+03,5.499236591405653598e+03,6.496053607183242093e+03,5.925799253581561061e+03,5.514834038063356275e+03,5.448892095287338634e+03,5.232305687070445856e+03,5.631153076617099941e+03,5.303859463626443357e+03,5.850034896871507954e+03,5.867873845801545031e+03,5.768917845085074077e+03,5.436091845202270633e+03,6.196172404608284523e+03,6.479863151329267566e+03,6.429022477363379949e+03,6.462863738855538031e+03,6.300596873325489469e+03,6.101863822633688869e+03,6.227036163154213682e+03,5.834551052931856248e+03,6.200570504801176867e+03,5.751026903316373136e+03,6.427555263075117182e+03,5.830330088630307728e+03,6.277953991194759510e+03,6.695590999114922852e+03,6.619344584817699797e+03,6.057544990153575782e+03,6.679748073630316867e+03,6.541244651644883561e+03,6.817408716954883857e+03,6.682226708665670230e+03,6.415168288658202982e+03,7.100329603097108702e+03,7.317229919228482686e+03,7.043547801548809730e+03,7.198020023126098749e+03,7.081709578032145146e+03,7.036622323274702467e+03,7.113164950222082553e+03,7.179556557012463600e+03,7.393425006929652227e+03,7.451209491361927576e+03,7.424459505928777617e+03,7.512710812863764659e+03,7.781344223753989354e+03,7.543185248726400459e+03,7.591634219023053447e+03,8.116542778056620591e+03,7.776685409521824113e+03,7.412360967487219568e+03,7.441342326282147042e+03,7.679771785868430015e+03,8.293289707136271318e+03,7.801123337017129415e+03,7.893825209561206066e+03,7.953507329505002417e+03,7.738432002689048204e+03,7.672242841795185086e+03,7.726808391948051394e+03,7.671326099839300696e+03,8.029678095568081517e+03,7.377951004758619092e+03,7.461218557244432304e+03,3.933470251854258549e+03
6.004260245131585179e+03,5.605619103244114740e+03,5.212314434720989084e+03,0.000000000000000000e+00,5.688967374179933358e+03,5.142999033830120425e+03,6.259523847702004787e+03,6.247831716995329771e+03,6.318365090337740185e+03,5.503889795168645833e+03,5.122618768883678058e+03,4.997979832829365478e+03,5.329277555888133065e+03,5.468282982487911795e+03,5.674341770499425365e+03,5.408775444542139667e+03,5.532409076086070854e+03,5.040900722459142344e+03,4.812129925101342451e+03,5.323083714536525804e+03,5.197508854998908646e+03,5.075961903686963524e+03,5.177431133473048249e+03,5.284749118098392501e+03,5.817784178963200247e+03,5.880004605886924764e+03,6.347689003836552729e+03,6.832615458898128963e+03,6.090654706776927014e+03,5.327275269255067542e+03,5.837559504036422368e+03,6.703603806846134830e+03,5.622081260520293654e+03,5.524259958592276234e+03,5.462137903755674415e+03,5.851264367138603120e+03,5.898773009306760287e+03,5.473827079644803234e+03,6.112142264920315938e+03,5.845095964121495854e+03,5.728365985128562897e+03,5.800993754871395140e+03,6.814643721832977462e+03,6.732117517022387801e+03,6.758829810815450401e+03,6.615098461488367320e+03,6.205986266501211503e+03,5.952724212265749884e+03,6.350566772756144928e+03,6.260921241736228694e+03,6.761982009772971651e+03,6.378165874805475141e+03,6.189897688435985401e+03,6.249106820770933155e+03,6.869333443768899997e+03,6.949162289782227163e+03,6.500450644637860023e+03,6.271876469373353757e+03,6.677826976388478215e+03,6.434726706769529301e+03,6.955508488518542435e+03,7.009317499084616429e+03,6.963203111184249792e+03,7.734041892652825481e+03,7.495370176088441440e+03,7.298199711606645906e+03,7.365564007513720753e+03,7.308727700285291576e+03,7.187363599983378663e+03,7.026445022451849582e+03,7.337340531570402163e+03,7.291108101922886817e+03,7.718220254967630353e+03,7.564869957050433186e+03,7.803756938387891751e+03,7.908404403439918497e+03,7.488637733344738081e+03,7.871796219624922742e+03,8.332213096396393667e+03,7.581206679187069312e+03,7.134061758987521898e+03,7.527560709015142493e+03,8.452067972764900333e+03,8.320034222226167913e+03,8.125936441715366527e+03,7.869596071170817595e+03,8.009057622705060567e+03,8.069478595244791904e+03,7.709720786470399617e+03,7.991365887235962873e+03,8.067672035844511811e+03,8.248077332301023489e+03,7.266159734881171971e+03,3.557730124516014257e+03
6.428717177537337193e+03,6.083914045844638167e+03,5.044604385048211043e+03,5.688967374179933358e+03,0.000000000000000000e+00,5.694137103629410376e+03,5.781676075278590361e+03,7.140740778230549040e+03,6.465485306737264182e+03,5.698836710107032559e+03,5.241761913617459868e+03,5.124932024174143407e+03,5.612109193305130248e+03,5.925446864831378662e+03,5.567454857535401061e+03,6.046153404783426595e+03,5.373914248112820133e+03,5.472250493811156048e+03,5.971347047301673229e+03,5.238482869734841188e+03,5.423114863387115292e+03,5.616193715573529516e+03,5.478787192952901023e+03,6.056951841255305226e+03,5.968556843368651244e+03,6.557459943491295235e+03,6.856401605445639689e+03,6.643262563659042826e+03,6.542573766058159890e+03,5.804066648062733293e+03,6.613279878711618949e+03,6.560767073384029572e+03,6.224997845471245455e+03,5.752687217225813583e+03,5.862644243265403929e+03,6.124295614290261256e+03,6.001211290093271600e+03,5.958540611913403154e+03,5.954548612307382427e+03,6.375510450969925841e+03,5.747680961670119359e+03,6.486356300555109556e+03,6.605666750063064683e+03,7.028953884178336011e+03,7.082755182955544115e+03,6.528730694083978960e+03,6.298760091225831275e+03,6.572768668146505661e+03,6.279006979393569054e+03,6.759968054618613678e+03,6.514899033031168074e+03,6.986788075390548329e+03,6.405974678890112045e+03,6.561487900177913616e+03,7.038571944331685700e+03,7.250448677079428307e+03,6.664315803955075353e+03,6.972212851360514833e+03,6.567141164543269042e+03,7.039060589514117964e+03,6.954768620516779265e+03,6.902495439879298829e+03,7.554991778800492284e+03,7.935828051337947727e+03,7.626780244704998040e+03,7.548350934209524894e+03,7.547367425294740315e+03,7.528813199359058672e+03,7.458928589275806189e+03,7.532004927341695293e+03,7.564811956430388818e+03,7.745300669313662183e+03,7.677859341546696669e+03,8.088270537626358418e+03,7.773375477135534311e+03,8.189510547996876085e+03,7.781353863170592376e+03,8.295695998972869347e+03,8.252005209639070017e+03,7.674235598935805683e+03,7.850007485562389775e+03,7.749143650277545021e+03,8.325645135055243372e+03,8.152574979312941650e+03,8.201832843591333585e+03,8.523543724494475100e+03,8.283162169481103774e+03,8.104946414637332964e+03,8.109167745405424284e+03,7.852791811865166892e+03,8.628197662700324145e+03,8.322806441570031893e+03,8.031856260201029727e+03,3.809899798186610951e+03
6.191152491557411849e+03,6.109093331659868454e+03,5.689405933204838220e+03,5.142999033830120425e+03,5.694137103629410376e+03,0.000000000000000000e+00,5.990804394979590143e+03,6.394259503548079920e+03,6.950211408436916827e+03,6.271299577015342948e+03,5.886635376774431279e+03,5.461463519494192951e+03,5.394507003249202171e+03,5.913544173963422509e+03,6.152379020972179205e+03,5.423403494786475676e+03,5.674247454045827908e+03,5.564831290424551298e+03,5.668623675080985777e+03,6.036809847777606592e+03,5.623477658769003938e+03,5.742576390859698222e+03,5.562253346116405737e+03,5.342422800272963286e+03,6.240089581780553999e+03,6.354452524659034680e+03,6.859257013434857072e+03,6.896660439748615318e+03,6.311975847579376023e+03,5.948489452569350760e+03,6.236302973909160755e+03,7.001575528791830038e+03,6.407037643914834007e+03,6.011154995882043295e+03,5.819123011252895594e+03,6.160638687073855181e+03,6.437677214775732864e+03,6.063138297264971698e+03,6.146921695385863131e+03,5.997629599486133884e+03,6.406637922276931931e+03,6.041694414379556292e+03,7.089117746500443900e+03,7.035867869616106873e+03,7.243427120599593763e+03,6.780238767570186610e+03,6.233156463545115912e+03,6.462494810995283842e+03,6.650053642163453333e+03,6.805797721376838126e+03,6.905044099115080826e+03,6.556307712070922207e+03,6.608433809110189031e+03,6.498807875309215888e+03,7.194554932956189077e+03,7.161263799806585666e+03,6.823397877465539750e+03,6.815363164475021222e+03,7.023008757319390497e+03,6.611794753062316886e+03,7.435331713906516597e+03,6.915726008045385242e+03,7.342203828735567186e+03,7.858213962462187737e+03,7.600443290171822809e+03,7.484006174622136314e+03,7.382603645948238409e+03,7.444836253218841193e+03,7.437717420858431069e+03,7.275027291274916934e+03,7.596024206501206208e+03,7.615905426675130002e+03,7.951484890068019013e+03,7.980253202946141755e+03,7.982280239355994127e+03,7.999863885072281846e+03,7.716739835030158247e+03,8.009958676982379075e+03,8.734760817730420968e+03,7.748827626507025343e+03,7.233505159625531633e+03,8.120402289005753119e+03,8.603563891529658576e+03,8.391854434048040275e+03,8.083223236215125326e+03,8.301912796161252118e+03,8.544172371156688314e+03,8.505775203714762029e+03,7.779634124768890615e+03,8.182990514684041045e+03,8.435267627327704758e+03,8.543984503688472614e+03,7.828843993919863351e+03,3.797084696769932179e+03
6.611629196022120595e+03,6.597343298269748630e+03,5.891259230634928826e+03,6.259523847702004787e+03,5.781676075278590361e+03,5.990804394979590143e+03,0.000000000000000000e+00,6.716462547272143638e+03,6.918813216692432434e+03,6.567083015147690276e+03,6.251573834487891872e+03,5.968750463315624984e+03,6.096199688684509965e+03,6.427831670949728505e+03,6.146854478466746514e+03,6.394717456060171571e+03,5.956989329642892699e+03,6.029087171816903719e+03,6.463340454490442426e+03,6.274136503459887535e+03,6.250232458238058825e+03,6.275852737551640530e+03,5.860406716439386400e+03,6.102576732018557777e+03,6.289629644802749681e+03,6.783526179123333350e+03,6.950615804213814954e+03,7.182796471512330754e+03,6.773496466623356355e+03,6.243777625309877294e+03,6.764475162023316443e+03,7.306411941027289686e+03,6.826694142496347013e+03,6.425488383650715150e+03,6.521704090846646977e+03,6.562259306239497164e+03,6.683482875594919278e+03,6.234664820812211474e+03,6.461432190730621187e+03,6.907958462684218830e+03,6.170325259941175318e+03,6.843840658015209556e+03,7.060422538469795654e+03,7.665558208424143231e+03,7.674977718938103862e+03,7.385523135586276112e+03,6.797051608901575491e+03,7.113940354660146113e+03,6.907377116173198374e+03,7.179434747522409452e+03,7.131670841900699088e+03,7.144549639003804259e+03,7.083030518907798069e+03,6.886592414053782704e+03,7.473697079811261574e+03,7.645353322163931807e+03,7.098169021399197845e+03,7.252206033003676566e+03,7.279017737626515554e+03,7.543757683302786972e+03,7.568743958892704541e+03,7.434811182549908153e+03,7.044777619265811154e+03,7.942278231296608283e+03,7.904929388182775256e+03,7.621472519462264245e+03,7.557596272945394958e+03,7.967451809636619146e+03,7.640302936515934562e+03,7.806333188486857580e+03,7.958893074223563417e+03,7.997393553214473286e+03,8.130172147885702543e+03,8.330453183186868046e+03,8.225940544056178624e+03,8.207705029150542032e+03,7.655201896418706383e+03,7.967816755571149770e+03,8.660108343532796425e+03,8.067970768969949859e+03,8.043291920498777472e+03,7.796124640809430275e+03,8.943531978236231225e+03,8.644867284315940196e+03,8.499045397952570056e+03,8.791679082094451587e+03,8.980746113970786610e+03,8.732924222321460547e+03,8.343568150363571476e+03,8.271623586668880307e+03,8.819344937933459732e+03,9.111239317642850438e+03,8.375483207280918577e+03,3.817217034553973008e+03
6.615834154269150531e+03,6.631350702629411899e+03,6.819324303615276222e+03,6.247831716995329771e+03,7.140740778230549040e+03,6.394259503548079920e+03,6.716462547272143638e+03,0.000000000000000000e+00,6.465157855026785910e+03,6.707721059385141416e+03,6.927912485649576411e+03,6.763145366469967485e+03,6.358862291357620052e+03,6.715200160136324484e+03,7.079003158448396789e+03,6.222862178844754453e+03,6.835690073700047833e+03,6.647077992482903028e+03,6.388776231510206344e+03,6.919500338746717716e+03,7.019239528725387572e+03,7.076801383919649197e+03,6.625603760485259954e+03,6.408227107438422536e+03,6.880922429165428184e+03,7.122934671386532500e+03,7.077389629570818215e+03,7.219106529994031007e+03,7.351770488333320827e+03,6.874893560794117548e+03,6.315254614993789801e+03,7.295612998253504884e+03,7.537818961136899816e+03,6.837351660468144473e+03,6.978519529085458998e+03,6.740510803365466927e+03,7.328383170023873390e+03,7.149725765065504675e+03,6.644330505209745752e+03,6.870138725768651966e+03,7.346582806908201746e+03,6.708884278030138375e+03,7.418472856617181606e+03,7.522930745294326698e+03,7.843176230928331279e+03,8.014412586194206597e+03,7.567266731576346501e+03,7.359475670592692040e+03,7.483068258810038060e+03,7.123557259210811026e+03,7.658873014488057379e+03,7.154961291936939233e+03,7.482869454735441650e+03,7.487967368531933971e+03,7.358622307448379615e+03,8.117669072703182792e+03,8.097918545342643483e+03,7.459132005235693214e+03,7.858616893455391619e+03,7.317128984532286267e+03,7.930749905532361481e+03,7.990184353605134675e+03,7.529682410847019128e+03,7.445379484200144361e+03,7.907558816911665417e+03,8.010978092352616841e+03,8.296565049972678025e+03,8.169467995411298944e+03,8.702173106581078173e+03,8.063469001580189797e+03,8.493612920710969775e+03,8.361394644020401756e+03,8.474875055632943258e+03,8.691380774461566034e+03,8.740664857167754235e+03,8.723551733482123382e+03,8.240332518200144477e+03,7.782762612412660019e+03,8.653874028530492069e+03,8.740718926257210114e+03,8.113333376555072391e+03,8.135688314492136669e+03,8.691629460954782189e+03,9.283282425071138277e+03,8.497685869442677358e+03,8.821293798072563732e+03,8.908508634254445496e+03,9.476542314461818023e+03,8.550696447912378062e+03,8.632224192138695798e+03,8.858324379447332831e+03,9.175565373355795600e+03,8.738712278524659268e+03,4.193459268776688987e+03
6.493280120706829621e+03,5.902828840862036486e+03,6.053831961612097075e+03,6.318365090337740185e+03,6.465485306737264182e+03,6.950211408436916827e+03,6.918813216692432434e+03,6.465157855026785910e+03,0.000000000000000000e+00,5.338858497672036719e+03,6.074584181504378648e+03,6.548046868978295606e+03,6.253990829685475546e+03,6.283281226877285008e+03,6.639425159259530119e+03,6.711815643484281281e+03,6.156437164348224542e+03,6.519903197982497659e+03,5.951470071802204984e+03,6.268239423717112004e+03,6.474236374124602662e+03,6.770442387169910944e+03,6.815578506214044864e+03,6.538475563936487561e+03,6.630613028965934063e+03,6.701677815608747551e+03,6.638960763127617611e+03,6.692381700359875140e+03,6.845353067694819401e+03,6.683913966739664829e+03,6.719297862413017356e+03,6.338620624069531004e+03,6.586386502527533594e+03,6.598251603242279089e+03,6.320258664395545566e+03,6.591023568451466417e+03,6.426541114104309599e+03,6.973572670774138714e+03,7.033176694066560231e+03,6.590202890270456010e+03,6.739290125587885996e+03,7.003470451161519122e+03,6.911943278307917353e+03,6.821767707408971546e+03,7.320481443657061391e+03,7.130189866676148995e+03,7.218292647835862226e+03,7.132540697576432649e+03,6.838606042139299461e+03,6.437257933003744256e+03,6.959087575710216697e+03,7.028508841265392221e+03,6.872334994452623505e+03,7.254109875975495015e+03,7.331127776065573926e+03,7.054580055589274707e+03,7.621952797298349651e+03,7.617752347288556848e+03,7.181699922607298504e+03,7.321837007790260031e+03,7.191047141204231593e+03,7.109412236737171042e+03,7.687726937341625671e+03,7.452112423115933780e+03,7.389781674909918365e+03,7.753289315137310950e+03,7.688852294611142497e+03,8.326482565316266118e+03,8.224769335926028361e+03,8.206098277977675025e+03,8.256237852981299511e+03,8.010778130763128502e+03,8.092182300448474052e+03,8.306713714484214506e+03,8.183157960146672849e+03,8.593478311741677317e+03,8.409241469800956111e+03,7.974499941215382933e+03,8.052607388653513226e+03,8.453284999040048206e+03,8.165711490983867407e+03,7.863115705346066534e+03,7.776145509922271231e+03,8.522964594611752545e+03,8.587719298815616639e+03,7.622134957299564121e+03,8.231798117057609488e+03,8.603175278167142096e+03,8.496616054292873741e+03,8.067368709540080090e+03,8.311202745993276039e+03,8.533363570900790364e+03,8.310200322645052438e+03,4.184811548259330266e+03
6.221796106917789075e+03,5.639324982538095355e+03,4.999188302088633463e+03,5.503889795168645833e+03,5.698836710107032559e+03,6.271299577015342948e+03,6.567083015147690276e+03,6.707721059385141416e+03,5.338858497672036719e+03,0.000000000000000000e+00,4.555546390767969569e+03,5.379305409608965419e+03,5.362510966793211992e+03,5.512388990574196214e+03,5.745337942180748541e+03,6.012205624204733795e+03,5.645956641243958074e+03,5.483077138425864177e+03,5.189072124605256249e+03,4.651317751658075395e+03,5.543852839248269447e+03,5.504283751960315385e+03,5.450956468666873661e+03,5.894004338473712778e+03,5.897592494446293131e+03,6.215917060624793521e+03,6.287047927318933034e+03,6.140714909347352659e+03,6.044461998470185790e+03,6.118807989897242805e+03,6.076028110470217143e+03,6.169157019935924836e+03,5.888849431520333383e+03,5.722238483900959181e+03,5.550111443083414997e+03,5.550155615023271821e+03,5.476558088623513868e+03,6.239657528308402107e+03,6.256596592278431672e+03,6.127966651289615584e+03,5.819221618507184758e+03,6.470920439594716299e+03,6.496913881918631887e+03,6.676157846525327841e+03,6.101068609892121458e+03,6.458351427908290134e+03,6.253329700456453793e+03,6.282018508084640416e+03,6.167607985866534364e+03,6.264940498205280164e+03,6.024472976663539157e+03,6.111327699379676233e+03,6.127254913832515740e+03,6.450590807819140537e+03,6.775935323026725200e+03,6.544410407629728070e+03,6.568874797333777678e+03,6.587857537323819997e+03,6.693962729443574972e+03,6.770161690253382403e+03,6.430216412229586240e+03,6.791879448919777133e+03,6.904809168414696614e+03,7.449918112380627463e+03,6.932849677624317337e+03,7.071220573291777328e+03,7.257206966570511213e+03,7.137211284857019564e+03,7.444931720242333540e+03,7.211599112456839975e+03,7.421529131223902368e+03,7.228297369239297041e+03,7.213846315806026723e+03,7.578671989291523460e+03,7.656708523789691753e+03,7.381358943827279290e+03,7.828241455672153279e+03,7.939202338163251625e+03,7.544608058302106656e+03,7.639356459536013062e+03,7.545927280388556028e+03,7.557761933865529500e+03,7.286189819670427823e+03,7.752612428502999137e+03,7.790364951407224908e+03,7.449331207942380388e+03,6.897542677939945861e+03,7.347407343206954465e+03,7.893761031809779524e+03,7.472369409608144451e+03,7.480257943853135657e+03,7.594727668623010686e+03,7.659060846039954413e+03,3.726636355720518168e+03
