0.000000000000000000e+00,6.666328587517233245e+03,1.070628444834281254e+04,1.121822815935025392e+04,9.372822360075206234e+03,8.246642405187722034e+03,8.416466098219159903e+03,8.650929764446733316e+03,8.793711328705765482e+03,8.184435027721674487e+03,6.851091384714216474e+03,9.108806835768642486e+03,1.311496318454128050e+04,1.365162256808865459e+04,1.053052201441945181e+04,7.380188825490565250e+03,6.586009868019749774e+03,6.849788048167544730e+03,7.374587339059306032e+03,7.757184730678241976e+03,8.182994287047857142e+03,8.377415420367080515e+03,7.994453417626831651e+03,7.500517432998842196e+03,7.319072593694101670e+03,7.767467221608923865e+03,9.947121672991725063e+03,1.150651107199253602e+04,1.097936237637094746e+04,1.241047512121919135e+04,1.455853254068131173e+04,1.302363049093583322e+04,1.123192201539557573e+04,9.592338245157146957e+03,7.416487058007496671e+03,6.904994388216974585e+03,6.780898516325481069e+03,9.745508496381287841e+03,1.259876693782965776e+04,1.231062850100934884e+04,1.106324633951773285e+04,8.585240318496145846e+03,7.604144482799703837e+03,1.038642300529359636e+04,1.347092111792741343e+04,1.353717016203581079e+04,1.090894830786209423e+04,8.206674941361081437e+03,1.220606769543114024e+04,1.228756539985306335e+04,8.942470362743064470e+03,1.392490599799323900e+04,1.722269331388072169e+04,1.514860371656035204e+04,1.101996546580503127e+04,1.092699511949156658e+04,1.263046675726169269e+04,1.052360160990563418e+04,7.838243337558329586e+03,6.891583619125913174e+03,7.620828309302431990e+03,1.024499641981042805e+04,1.195699594930960302e+04,1.048684911223474046e+04,8.846091467513600946e+03,1.244646278907417945e+04,1.453335640258669082e+04,1.287456078318825894e+04,1.169912545783298265e+04,1.033959076287528478e+04,9.696158052469490940e+03,9.171603485275467392e+03,9.154589726741131017e+03,1.019764158666861476e+04,1.232874024302065845e+04,1.166967164589625099e+04,9.295457897207228598e+03,9.460648190606401840e+03,1.003931550092494399e+04,1.041546366055233739e+04,1.002952658863636680e+04,9.584571802001137257e+03,8.831648298145490116e+03,8.533395436806007638e+03,1.639846635020801477e+04,1.856990036987299391e+04,1.257451248451752144e+04,1.080096572959562400e+04,4.999879156873011198e+03
6.666328587517233245e+03,0.000000000000000000e+00,6.861831618101854474e+03,9.485995682446429782e+03,9.526301741122973908e+03,8.564948545708233723e+03,8.036666061345389608e+03,8.299424888035369804e+03,8.248481022957910682e+03,8.747210846377140115e+03,7.999157934276681772e+03,6.896044056358889065e+03,1.018999830434289470e+04,1.165776628310226261e+04,1.051749705964744862e+04,8.480246273285591087e+03,7.505087020607456907e+03,7.032541260894030529e+03,7.564785513013234777e+03,7.716255291139856126e+03,7.825223592537358854e+03,8.260198929643389420e+03,9.061584737687286179e+03,9.163961466213890162e+03,8.787754682648484959e+03,7.306442617488481119e+03,8.155319666906885686e+03,9.823397770972374929e+03,9.519625622346758973e+03,1.002951472960998035e+04,1.215595367946846090e+04,1.147066364471305860e+04,9.791933392742221258e+03,1.006001245180640399e+04,8.658170848056102841e+03,8.385516541022074307e+03,7.953685333564480970e+03,8.911640741656074169e+03,1.055746720837427893e+04,1.036879160146154572e+04,1.027037202996790802e+04,9.368342648005926094e+03,8.326962908660067114e+03,8.399321034238322682e+03,1.057660334293264168e+04,1.144933039884926256e+04,1.070350149291712296e+04,9.743235031096974126e+03,1.270699365265283814e+04,1.349526476004183496e+04,7.306146124444159796e+03,1.112107168513632132e+04,1.441497993972467884e+04,1.310799231286446047e+04,1.018287550333859690e+04,9.749929514293937245e+03,1.136377533071666767e+04,1.019433919361513836e+04,8.315567051570242256e+03,7.860462549060724086e+03,6.958067886572378484e+03,8.265293476052329424e+03,1.016521315095925638e+04,1.009097156069470657e+04,8.492909120380405511e+03,1.044867516151898963e+04,1.207562391557209958e+04,1.081791857407594580e+04,1.057220756668492140e+04,9.896573123725062032e+03,9.123896687789427233e+03,8.261009663356617239e+03,7.663061531743869637e+03,8.374420388611793896e+03,1.081728679831270347e+04,1.097060029321207548e+04,8.361810384566500943e+03,7.937671508810875821e+03,8.266306147085027987e+03,9.030080175525288723e+03,9.324766858441504155e+03,9.058533526092191096e+03,8.857442941971825348e+03,7.813462951882363086e+03,1.453177157957337477e+04,1.612463750018080464e+04,1.051691819074192972e+04,9.533836483585570022e+03,4.929716357064724434e+03
1.070628444834281254e+04,6.861831618101854474e+03,0.000000000000000000e+00,5.766458959472745846e+03,8.404000861915539645e+03,9.291548321161750209e+03,8.738111807931167277e+03,8.384357374567483930e+03,8.158677968875876104e+03,8.698126271467745028e+03,9.179960821833792579e+03,7.680667753934953907e+03,7.284049046173301576e+03,8.378503204393940905e+03,9.041848719724228431e+03,9.282850973446271382e+03,9.281762893856501250e+03,8.482561352434531727e+03,8.406546764440776315e+03,8.696533916711203346e+03,8.436235014971120108e+03,8.370118404815906615e+03,9.593472225201501715e+03,1.095231697209206504e+04,1.122303996153888147e+04,9.209552970940703744e+03,7.323217190991310417e+03,7.711406925885228702e+03,7.765908565924461072e+03,7.935596595806957339e+03,9.140252130179764208e+03,8.790393541259567428e+03,7.852631325597815703e+03,9.100315630397079076e+03,9.850091662761908083e+03,1.021365619811379293e+04,9.943287883225595579e+03,9.835755351152774892e+03,9.145940828452434289e+03,7.927348074225952587e+03,8.534619812916298542e+03,9.290832017958728102e+03,9.743776893682490481e+03,8.919312399166337855e+03,8.032982894562945148e+03,8.294193773011338635e+03,9.113830559332542180e+03,1.040591774483308109e+04,1.433490542067578644e+04,1.449993333964944395e+04,8.492731822055491648e+03,8.667639945534745493e+03,1.087526348549887189e+04,9.841098749486769520e+03,8.409193915479074349e+03,8.999910594943890828e+03,1.036736412787780137e+04,9.628975925223037848e+03,8.789443152225139784e+03,9.002733229507215583e+03,7.882381700098151668e+03,6.952431661014986275e+03,7.657326268746556707e+03,8.582587261164742813e+03,8.601825135412593227e+03,9.797074567662166373e+03,9.643335318640842161e+03,7.867333362973693511e+03,8.348469140062596125e+03,8.704648535065502074e+03,8.621266919345316637e+03,7.821306965892839798e+03,6.828727794168927176e+03,6.718062405633922026e+03,8.883438608994434617e+03,9.709512204818604005e+03,8.001988704183650043e+03,7.140089209962954556e+03,6.671621820326892703e+03,7.190853748522002206e+03,8.049827410269810571e+03,8.206620873224830575e+03,8.549385747854616056e+03,8.040263848170988240e+03,1.327792300439700193e+04,1.367676352320260412e+04,7.617893343384894251e+03,7.551606198593007321e+03,3.912146916975391832e+03
1.121822815935025392e+04,9.485995682446429782e+03,5.766458959472745846e+03,0.000000000000000000e+00,5.635016393102237998e+03,8.296110318570024901e+03,8.749004753123546834e+03,8.258875971605355517e+03,8.190902784666846856e+03,8.131845844276119351e+03,8.879359859188250994e+03,8.856093454537502112e+03,8.116368876726189228e+03,7.422730117452540071e+03,7.171768940508906780e+03,8.816004515553786405e+03,9.438209996269273688e+03,8.793064143929783313e+03,8.094538043086435209e+03,8.312689410256634801e+03,8.297551409269450232e+03,7.913154955862807583e+03,8.601688631481443736e+03,1.032456814466311334e+04,1.113421961172047668e+04,9.989555427352506740e+03,8.232948805191916108e+03,7.359003398989334528e+03,7.223256244706724829e+03,8.311157577283907813e+03,8.865764572833631973e+03,7.780596271161167351e+03,7.199130049091896581e+03,7.564447303404392187e+03,9.240183128752269113e+03,9.868964163799430025e+03,9.775783341257567372e+03,1.051027245077977386e+04,9.236902437703756732e+03,7.681509423304819393e+03,7.384687716340130464e+03,8.526807157635237672e+03,9.897350543746255426e+03,1.001641289763778877e+04,8.745656620112105884e+03,7.252811654048244236e+03,7.324008435121559160e+03,9.520491096726789692e+03,1.495470510339350221e+04,1.418072847141867896e+04,9.637844962784038216e+03,9.489567647010562723e+03,1.074847248454829605e+04,9.077021542897375184e+03,7.086672915952940457e+03,9.002418272669752696e+03,1.030372301036612589e+04,8.981232233910381183e+03,8.422312018633674597e+03,8.745387746913303999e+03,8.213773688945564572e+03,7.469583043851821458e+03,7.128863593986694468e+03,7.262452580690630384e+03,8.447667531813593087e+03,1.093400440635949053e+04,9.977107736908204970e+03,6.930155937329534936e+03,6.753940980434604171e+03,7.697914506551434897e+03,8.348026726777252406e+03,8.097713419111307303e+03,7.345319535879263640e+03,6.639732596790211574e+03,8.413918378641947129e+03,8.741884208863293679e+03,7.905577407517903339e+03,7.461917290892468372e+03,6.613489164304370206e+03,6.349447343929652561e+03,6.972651350852795986e+03,7.433117724401796295e+03,7.830481082946239439e+03,8.404506319975196675e+03,1.430449512856599722e+04,1.386013197311001022e+04,6.713717934263109782e+03,6.142015844502839172e+03,3.651212336714717367e+03
9.372822360075206234e+03,9.526301741122973908e+03,8.404000861915539645e+03,5.635016393102237998e+03,0.000000000000000000e+00,4.932805065455801923e+03,6.982241519839190914e+03,7.073243928173236782e+03,7.714756423568382161e+03,7.575496690333813604e+03,7.526820002386770284e+03,8.846660739664968787e+03,9.860106814411250525e+03,9.396912557955303782e+03,6.772140476765542189e+03,6.948657130661293195e+03,7.984166857148766212e+03,7.833224463665580515e+03,6.830914401674415785e+03,6.562644922948546082e+03,6.898311447500469512e+03,6.964694821519740799e+03,6.796632562686106212e+03,7.692451210137023736e+03,8.582035881356283426e+03,8.875360348219008301e+03,8.993900861841957521e+03,8.667332096440546593e+03,7.751567171622898968e+03,9.292458651569093490e+03,1.051789480693660880e+04,8.889103806783299660e+03,7.705947558056273010e+03,6.628148754813600135e+03,7.129931071006070852e+03,7.735933730363341965e+03,7.812971703877203254e+03,9.976736228145395216e+03,9.925795601471349073e+03,8.651394055317063248e+03,7.918041589102760554e+03,7.460224410320694005e+03,8.800959585711554610e+03,1.019403790863423455e+04,1.023479265854574805e+04,8.769243593691100614e+03,6.729100523725064704e+03,7.416846005770783449e+03,1.386117361259706013e+04,1.323786578656876372e+04,9.705600990587110573e+03,1.103712994211100158e+04,1.300695141638441601e+04,1.102798718737611307e+04,7.600286040496750502e+03,8.714214047650642897e+03,1.045540411888353265e+04,8.403505591451870714e+03,7.147108224659416010e+03,7.295078031408776951e+03,7.570398989171597350e+03,8.024703681907820283e+03,8.363660934777486545e+03,7.328122955632337835e+03,7.711860089259578672e+03,1.140751340138641172e+04,1.163741845124289830e+04,8.474597253437164909e+03,6.873048181126465352e+03,7.109079812425490672e+03,8.127440060937056842e+03,8.292157050608850113e+03,7.960675704679049886e+03,7.492001477708634411e+03,8.844153033069154844e+03,8.703040923495929746e+03,7.588781882382604635e+03,7.617826315436041114e+03,7.201038462015769255e+03,6.635821727095471033e+03,6.565703644079522746e+03,6.917526175207991400e+03,6.891230737083584245e+03,8.028491905048643275e+03,1.520215781124639761e+04,1.575516043326730141e+04,8.211184814521149747e+03,6.150673836326569472e+03,2.997333565020737751e+03
8.246642405187722034e+03,8.564948545708233723e+03,9.291548321161750209e+03,8.296110318570024901e+03,4.932805065455801923e+03,0.000000000000000000e+00,4.310047343671352792e+03,5.414783654962720902e+03,6.683763119884375556e+03,7.711856688231839144e+03,7.463821782026945584e+03,8.247979639768542256e+03,1.073261906650595847e+04,1.099413884883850915e+04,8.092606855059299960e+03,6.165898505342183853e+03,6.684003517135122820e+03,7.119141031669341828e+03,6.698516900780531614e+03,5.991399449990876747e+03,5.998795617049439898e+03,6.493162480792982024e+03,6.623045833204087103e+03,6.641525928357178600e+03,6.728154143783094696e+03,7.087408984719762884e+03,8.724371604121202836e+03,9.826348838116704428e+03,8.855881770115542167e+03,9.782368839754441069e+03,1.164311674550161842e+04,1.002996682076913203e+04,8.336351663805977296e+03,7.145897846188881886e+03,6.116893653429813639e+03,6.406092797483657705e+03,6.573736999778913741e+03,9.041850853392475983e+03,1.034683719662246222e+04,9.412825586870560073e+03,8.751419571688897122e+03,7.834046330173625392e+03,8.162426595391318187e+03,9.903572981369918125e+03,1.106176602079478107e+04,1.010093242919230397e+04,7.566185930553354410e+03,6.595636674458492053e+03,1.252981927595270463e+04,1.291650138258417610e+04,9.037335081996636291e+03,1.197163054897844449e+04,1.451905805685837004e+04,1.255566406179865771e+04,8.794311946490379341e+03,8.858455393952608574e+03,1.065357462799268251e+04,8.332709618135955679e+03,6.474569991148791814e+03,6.564724771343686371e+03,6.873525623646481108e+03,8.236468971717684326e+03,9.390334411567790085e+03,8.426753757372836844e+03,7.618664284829447752e+03,1.118175255704981828e+04,1.246646928771492276e+04,9.858005745858596129e+03,8.070084075538617981e+03,7.223861373378023927e+03,7.985055132589461209e+03,8.434199874455001918e+03,8.289699943849198462e+03,8.276506139668672404e+03,9.813649597710938906e+03,9.275390879189788393e+03,7.393023670606507039e+03,7.642577278175353058e+03,7.596646887562133998e+03,7.389759804911283936e+03,7.062423989357697792e+03,7.059251066938199074e+03,6.805794116725866843e+03,7.534606500039438288e+03,1.545860415916660895e+04,1.688554720292882485e+04,9.730117374722214663e+03,7.052332097101229010e+03,3.085001044480275141e+03
8.416466098219159903e+03,8.036666061345389608e+03,8.738111807931167277e+03,8.749004753123546834e+03,6.982241519839190914e+03,4.310047343671352792e+03,0.000000000000000000e+00,2.297050358865519684e+03,4.573956460858629725e+03,7.135819869970910077e+03,7.852522261794888436e+03,8.031830192226505460e+03,1.000745995506918916e+04,1.065469409107629326e+04,8.572780005074613655e+03,6.635889673520328870e+03,6.462620414077952773e+03,6.736120677528913802e+03,7.078373401978487891e+03,6.719570428159027870e+03,6.167960664972069026e+03,6.396547985798832087e+03,7.123828295761345544e+03,7.573139485542272269e+03,7.286028847934044279e+03,6.263006681627262878e+03,7.486604114358084189e+03,9.216915135454550182e+03,8.733123886558147206e+03,9.308522103139439423e+03,1.091136414661682284e+04,9.488946946595122427e+03,7.769526902841360425e+03,7.390093352243275149e+03,6.449901722879190856e+03,6.648371930901867017e+03,6.699437233977936557e+03,8.724877557024910857e+03,9.779476408700866159e+03,8.826590457099333435e+03,8.380496316797811232e+03,7.960279568876529083e+03,8.463515432955946380e+03,9.553003866422997817e+03,1.068180727035527889e+04,9.958049078311762059e+03,7.910819185214770187e+03,7.079875129427985485e+03,1.225441564072517758e+04,1.300273507045965016e+04,8.365214939306388260e+03,1.142393773711399263e+04,1.402571219711412232e+04,1.217608880619943193e+04,8.863086411602293083e+03,8.901877101032996507e+03,1.056664000146746002e+04,8.412035985850327052e+03,6.268779730865404417e+03,6.615564985810908183e+03,6.549720719703078430e+03,7.663324779300821319e+03,8.944902708220512068e+03,8.448108743113669334e+03,7.718385951933023534e+03,1.062419000830295772e+04,1.179250615658104653e+04,9.561061320476004767e+03,8.231869927831445239e+03,7.049591972290643753e+03,7.090213495490816058e+03,7.647335651029272412e+03,7.798773097984775632e+03,8.073676415956500932e+03,9.906278784501258997e+03,9.352456561695813434e+03,6.931205960384950231e+03,6.995879683461488639e+03,7.143381107758987127e+03,7.206288008900300156e+03,7.079666295700192677e+03,6.918022451167070358e+03,6.689613022823728897e+03,6.916920252904014887e+03,1.484445269620158797e+04,1.640304050146458758e+04,9.636522022130600817e+03,7.224029659241156878e+03,3.113512695582840479e+03
8.650929764446733316e+03,8.299424888035369804e+03,8.384357374567483930e+03,8.258875971605355517e+03,7.073243928173236782e+03,5.414783654962720902e+03,2.297050358865519684e+03,0.000000000000000000e+00,2.429440352728925063e+03,5.999062311215444424e+03,7.622169903307405548e+03,8.307547867248498733e+03,9.640547885122192383e+03,9.941113680402087994e+03,8.085209201482737626e+03,6.828519291478362902e+03,6.739514331663630401e+03,6.786842592562592472e+03,7.048164065352197213e+03,7.089921624271917608e+03,6.659066967485019632e+03,6.475202507739236353e+03,7.116139744785774383e+03,8.061739281176198347e+03,8.092893042269192847e+03,6.853517607136082006e+03,7.067273129586688810e+03,8.389886440585391028e+03,8.151114008308697521e+03,8.967438544635349899e+03,1.026100291038620344e+04,8.717280819331723251e+03,7.163154294758222022e+03,6.782342033429265030e+03,6.653050331452056525e+03,7.054254379206116937e+03,7.104425708513444079e+03,9.038174271899995802e+03,9.590424715520448444e+03,8.233619576890647295e+03,7.749843896781381773e+03,7.551039001387790449e+03,8.554832589591378564e+03,9.786107956546464266e+03,1.037886623287182010e+04,9.502318841303091176e+03,7.594528249457285710e+03,7.215247968391942777e+03,1.274476272996761145e+04,1.303808533626729695e+04,8.576193090280547040e+03,1.094826906532610701e+04,1.334963869845275622e+04,1.148217576086014742e+04,8.322932317738528582e+03,8.807231492152066494e+03,1.048131668772258854e+04,8.329790173657083869e+03,6.352434076556168293e+03,6.678065497313402375e+03,6.742635422659891447e+03,7.428125019519557100e+03,8.398659660208450077e+03,7.920035661654183059e+03,7.568280600616429183e+03,1.057020560195917642e+04,1.135241891063102230e+04,8.960875694289446983e+03,7.834086286998030118e+03,6.903875011026478205e+03,6.707772295151209619e+03,6.909436188671339551e+03,7.234655223581137761e+03,7.707917101583396288e+03,9.658390310357650378e+03,9.173347578704777334e+03,6.787275144024611109e+03,6.593201030097827243e+03,6.697726334193639559e+03,6.839005192594988330e+03,6.807023729001117317e+03,6.743475982393700178e+03,6.512887704195760307e+03,6.762417988692133804e+03,1.441666243169679910e+04,1.596303319434646983e+04,9.085797658847783168e+03,6.922436331178700129e+03,3.005906791450588571e+03
8.793711328705765482e+03,8.248481022957910682e+03,8.158677968875876104e+03,8.190902784666846856e+03,7.714756423568382161e+03,6.683763119884375556e+03,4.573956460858629725e+03,2.429440352728925063e+03,0.000000000000000000e+00,5.128849415037528161e+03,7.548943080495288086e+03,8.365814781896720888e+03,9.572559816489760124e+03,9.838650573464396075e+03,8.372445525539787923e+03,7.292554364833085856e+03,7.062797187944030156e+03,6.887558405946624589e+03,7.230535045031354457e+03,7.379336227621961370e+03,6.950155281984963949e+03,6.663166701777431626e+03,7.404730232216088552e+03,8.507608401298544777e+03,8.670902762827532570e+03,7.150042005388818325e+03,6.788847910025220699e+03,8.123430359342920383e+03,8.097834718887161216e+03,8.853669810112889536e+03,1.020598793557840327e+04,8.743556424264019370e+03,7.183363147395190026e+03,7.107295405148537611e+03,6.994309284773111358e+03,7.304295657943430342e+03,7.403875827744394883e+03,9.056071194630187165e+03,9.645486364598084037e+03,8.126730102178375091e+03,7.522633270163229099e+03,7.329999515448533202e+03,8.560803282387849322e+03,9.842554704786683942e+03,1.044487561233239467e+04,9.724989558396930079e+03,7.991479558920932504e+03,7.620777063610283221e+03,1.273789341725449594e+04,1.311109211331633560e+04,8.305534906580958705e+03,1.064220820501426715e+04,1.309900371838993124e+04,1.132419809559173882e+04,8.545558767234206243e+03,8.980076780390603744e+03,1.065420485811430626e+04,8.650907570110362940e+03,6.468293367365882659e+03,6.811815160074527739e+03,6.902104696403152047e+03,7.413269109191079224e+03,8.190880805374617921e+03,7.815625413736223891e+03,7.627353870769931746e+03,1.052632300878309979e+04,1.127803306016876741e+04,8.862098430858117354e+03,7.896010911769654740e+03,7.068273990127343495e+03,6.549448749414419581e+03,6.723195309185789483e+03,7.153441094104456170e+03,7.678463280282303458e+03,9.571829526047131367e+03,9.316466600929554261e+03,7.015209915395869757e+03,6.739497316498654982e+03,6.717563625541773035e+03,6.771355839588018171e+03,6.780379185577192402e+03,6.716357298525623264e+03,6.655939761971802909e+03,6.728695321328526916e+03,1.417934387809954205e+04,1.575305862945043009e+04,9.224946644951873168e+03,7.316680939808506992e+03,3.006399683268250556e+03
8.184435027721674487e+03,8.747210846377140115e+03,8.698126271467745028e+03,8.131845844276119351e+03,7.575496690333813604e+03,7.711856688231839144e+03,7.135819869970910077e+03,5.999062311215444424e+03,5.128849415037528161e+03,0.000000000000000000e+00,5.460530117704009172e+03,8.700407294112081217e+03,1.057556779438754165e+04,1.062749661795315114e+04,8.431673489808352315e+03,7.596522472097476566e+03,7.635343567840443029e+03,7.082175332594030806e+03,6.962477507908848565e+03,7.334951832102357002e+03,7.205426794575021631e+03,7.019943613893972724e+03,7.175469991849476173e+03,8.202841554773682219e+03,8.747695870128443858e+03,8.262541294700498838e+03,8.054648629799253285e+03,8.494063006494359797e+03,8.374764891616221576e+03,9.783977196167488728e+03,1.116501953546750156e+04,9.638685720276771463e+03,8.164079577357892049e+03,7.186092857737909071e+03,7.071797664933814303e+03,7.205430323547791886e+03,7.144851189870903909e+03,9.489551870948251235e+03,1.055229407208934936e+04,9.141979592326400962e+03,7.818637570425931699e+03,6.589056213577590825e+03,7.654292324194793764e+03,1.002823250188603561e+04,1.128555020136832354e+04,1.057968954069269967e+04,8.615361344834856936e+03,7.666982056104182448e+03,1.283056622803371647e+04,1.252773752774523382e+04,8.723283123981396784e+03,1.117732248501598406e+04,1.367005484673071442e+04,1.179065533374299230e+04,8.699582081614556955e+03,9.486114012796477255e+03,1.111025651631228538e+04,9.063094613361401571e+03,6.561702369175269268e+03,6.565462619281981461e+03,7.342803461610506929e+03,8.432409333390674874e+03,8.995150241277431633e+03,7.786132823885576727e+03,7.470839913321191489e+03,1.093754500255964376e+04,1.197184367936767376e+04,9.533549298617672321e+03,8.305409332940806053e+03,7.783395232093361301e+03,7.487284202526914669e+03,6.958346132343975114e+03,7.254836306034639165e+03,7.948520992742107410e+03,9.843292346130132501e+03,9.561212477571571071e+03,7.627761498288661642e+03,7.552532182251517042e+03,7.471791703942340064e+03,7.284965049953729249e+03,6.983813683908070743e+03,6.958555292757600000e+03,6.683210318650036243e+03,7.143141891717456019e+03,1.441427804601646130e+04,1.615946403575050135e+04,9.695284185637829069e+03,8.200083798161724189e+03,3.399572624283458026e+03
