0.000000000000000000e+00,4.136910778736064458e+03,6.355153389046522534e+03,7.510716037316365146e+03,7.926208731636402263e+03,7.937414055843981259e+03,7.703611722795469177e+03,7.694647794517409238e+03,8.670158536735012603e+03,1.007311843795192908e+04,1.067683454952784450e+04,1.069526043534629935e+04,1.044343641906420271e+04,1.005593858888021168e+04,9.974899268271998153e+03,9.886030121626161417e+03,9.741492577902918129e+03,9.728514445797902226e+03,9.941985935503429573e+03,1.041245867528027702e+04,1.086378580469558983e+04,1.116780913678731849e+04,1.140835769959433310e+04,1.154957648448030704e+04,1.151723681108659366e+04,1.176609652139064565e+04,1.201890265000086401e+04,1.202329126338110109e+04,1.155372902496714050e+04,1.086305403033555922e+04,1.053633243354726255e+04,1.075694251451647324e+04,1.109369197710567278e+04,1.116318578957189857e+04,1.114045930861664965e+04,1.123388904532186098e+04,1.142164522178312109e+04,1.152088287792928350e+04,1.125258176349971291e+04,1.103082944701552879e+04,1.139964840818872835e+04,1.210691542644584479e+04,1.237680519398658544e+04,1.236454912867174426e+04,1.242414021216081892e+04,1.259463315012332714e+04,1.275438516047052326e+04,1.297790003569933469e+04,1.339658382354783134e+04,1.401116773924737208e+04,1.439620016460647821e+04,1.463052707243963960e+04,1.484636541393009611e+04
4.136910778736064458e+03,0.000000000000000000e+00,4.794064504698235396e+03,6.854662089179557370e+03,7.562034575271224639e+03,7.841019376133113838e+03,7.647368856095592491e+03,7.416286675903159448e+03,8.381071394899021470e+03,1.009785154781261554e+04,1.078919296433758427e+04,1.073191561670792726e+04,1.030338212547404328e+04,9.574826468773941087e+03,9.579837754668847992e+03,9.758804672266947819e+03,9.679221520156110273e+03,9.743653168907652798e+03,9.832701040683503379e+03,1.028206778770554229e+04,1.076506216707072963e+04,1.097585812025426276e+04,1.120138600262958971e+04,1.132878859574819580e+04,1.106279943209640442e+04,1.105807527269769889e+04,1.160912714562383917e+04,1.184196272694157960e+04,1.167296981796207365e+04,1.108016563598722132e+04,1.064359814323235150e+04,1.085024467004884355e+04,1.115313571671122190e+04,1.114986687860499478e+04,1.105226188557569003e+04,1.093987604486411874e+04,1.094117282852642165e+04,1.130768388635153133e+04,1.130424080461725498e+04,1.097407240648134393e+04,1.129799566385643629e+04,1.201312979442150026e+04,1.227020832296375374e+04,1.237297489915799451e+04,1.263560665559070003e+04,1.278136499337905843e+04,1.292936949931175513e+04,1.305211957690229428e+04,1.329132687761909983e+04,1.393694623219154892e+04,1.451190039040478950e+04,1.466893729830660232e+04,1.486660774356760157e+04
6.355153389046522534e+03,4.794064504698235396e+03,0.000000000000000000e+00,5.413540289311748893e+03,6.925119919997844590e+03,7.562521797078017698e+03,7.816646967507600493e+03,7.628066204939867930e+03,7.933217110359092658e+03,9.982882523733736889e+03,1.108373742244785171e+04,1.107523143114133745e+04,1.072110115804420820e+04,9.692786902100529915e+03,9.054729550546555402e+03,9.590794167909947646e+03,9.816282094399637572e+03,1.000922315663366862e+04,1.028310407892454896e+04,1.036208395813594507e+04,1.093816754648618735e+04,1.113546873649357258e+04,1.123842910115792256e+04,1.138925535265845974e+04,1.116195166248017813e+04,1.051287378849696324e+04,1.088637743813216366e+04,1.142831597979811522e+04,1.150173056928412552e+04,1.135945335334567790e+04,1.104297325318522962e+04,1.086086013474045103e+04,1.135778998268260148e+04,1.137979064261116218e+04,1.121784509645226353e+04,1.110612835156506480e+04,1.093055809789302475e+04,1.077089673509453678e+04,1.133012781212148002e+04,1.122013544991449635e+04,1.139538322701246580e+04,1.209519340415448096e+04,1.237194970634857600e+04,1.228195269553665639e+04,1.288212167784114354e+04,1.321502726713555603e+04,1.336908061461286343e+04,1.355115796325231531e+04,1.366851606298495062e+04,1.392856146567503311e+04,1.469281016007176731e+04,1.507432356936494034e+04,1.520401315346080628e+04
7.510716037316365146e+03,6.854662089179557370e+03,5.413540289311748893e+03,0.000000000000000000e+00,5.466797271292884034e+03,6.623746445466992554e+03,7.291409934406648063e+03,7.754378534131719789e+03,8.448881719149863784e+03,9.458944284707875340e+03,1.098553505385043718e+04,1.131222191620336343e+04,1.098549780127765553e+04,1.029176947870088770e+04,9.500962030835451515e+03,9.087580245593266227e+03,9.693621222730500449e+03,1.007364286658292076e+04,1.051697955113365606e+04,1.101786401975774061e+04,1.104296562563599218e+04,1.138007893641142800e+04,1.138603751220642516e+04,1.138692071559885699e+04,1.122458114715910051e+04,1.079126872354516672e+04,1.020482483876118749e+04,1.062529579414247746e+04,1.089029560105026758e+04,1.097031574049855408e+04,1.127317784187555117e+04,1.144835001614578869e+04,1.131510650382595850e+04,1.160883718501975090e+04,1.141105344793015684e+04,1.120537290736025898e+04,1.112971341148239662e+04,1.107754704858564219e+04,1.075793056251981943e+04,1.123741892382241713e+04,1.153722419819679999e+04,1.213339994148863116e+04,1.247777383423007450e+04,1.260071676191788174e+04,1.279349783533337541e+04,1.351918830472200898e+04,1.377738670802448723e+04,1.398098403723913543e+04,1.428279570597705242e+04,1.448549212403879937e+04,1.469902673204990606e+04,1.530080811809076476e+04,1.559822328640095111e+04
7.926208731636402263e+03,7.562034575271224639e+03,6.925119919997844590e+03,5.466797271292884034e+03,0.000000000000000000e+00,5.239498554605830577e+03,6.271267083106548853e+03,7.146320032675570474e+03,8.455318296655821541e+03,9.949095500636798533e+03,1.071241225571833093e+04,1.115130028232019322e+04,1.106884713377328990e+04,1.046231513495359286e+04,9.963054062564315245e+03,9.604822501542403188e+03,9.427920926202656119e+03,9.929659820966810003e+03,1.051767810966303296e+04,1.110560636870811686e+04,1.161091206819811669e+04,1.157982992952606219e+04,1.157290069161335123e+04,1.147543831921533820e+04,1.124419548415228746e+04,1.086452585024261134e+04,1.047703706645594684e+04,1.006562767349179194e+04,1.013956367407890684e+04,1.036969542769895634e+04,1.075325042890898658e+04,1.151951099087152033e+04,1.185026255682134070e+04,1.166968855031641942e+04,1.161667187822044252e+04,1.139393448798978898e+04,1.119585281424163259e+04,1.119452096159166831e+04,1.113734187119573835e+04,1.096035785052832944e+04,1.153203325522501837e+04,1.215599675758574085e+04,1.247398075510074887e+04,1.262049966768162449e+04,1.312724141158427483e+04,1.356200906014567954e+04,1.399949898808102262e+04,1.427982381025314680e+04,1.460435196661574082e+04,1.502486911639073151e+04,1.517125054121698668e+04,1.538140886966085418e+04,1.574056981525583251e+04
7.937414055843981259e+03,7.841019376133113838e+03,7.562521797078017698e+03,6.623746445466992554e+03,5.239498554605830577e+03,0.000000000000000000e+00,4.711353605446136498e+03,6.052551465914816617e+03,7.821384519661946797e+03,9.711735587537459651e+03,1.062224053970214663e+04,1.089681457405670881e+04,1.074110677864015634e+04,1.028443822173168155e+04,9.892377470697067110e+03,9.589900767767157959e+03,9.424311204107483718e+03,9.627252696896690395e+03,1.023812590034501045e+04,1.098746726546639366e+04,1.148576910794204741e+04,1.173491194869662286e+04,1.168481197944468840e+04,1.143304055944921674e+04,1.115418134165749689e+04,1.091215297356521478e+04,1.054238158577224749e+04,1.009062195078628065e+04,9.642833103432958524e+03,9.682813404848189748e+03,1.028144419283252864e+04,1.097100528759571171e+04,1.165066623453020657e+04,1.175042762818635128e+04,1.155419019003746871e+04,1.141453486977517787e+04,1.128978274969574522e+04,1.116716420904409279e+04,1.103190961872027765e+04,1.095840517579724838e+04,1.140398405706639824e+04,1.210481978707773669e+04,1.234279960898750323e+04,1.248840208583720778e+04,1.290503146313670004e+04,1.353958136130101411e+04,1.397190147868511303e+04,1.427863410467771064e+04,1.469197588046697820e+04,1.514229709042607101e+04,1.544393993180170582e+04,1.547777020455028469e+04,1.572493563228418316e+04
7.703611722795469177e+03,7.647368856095592491e+03,7.816646967507600493e+03,7.291409934406648063e+03,6.271267083106548853e+03,4.711353605446136498e+03,0.000000000000000000e+00,4.117889983776658482e+03,6.629976714038560203e+03,8.995124538101494181e+03,1.010551396966533139e+04,1.035795002599985673e+04,1.019529660766857705e+04,9.701163113180047731e+03,9.441930990890179601e+03,9.208989188191439098e+03,9.004272389270096028e+03,9.110330487570654441e+03,9.594071435814119468e+03,1.045441551327861998e+04,1.106639488342814366e+04,1.133337840466079615e+04,1.146839144021860193e+04,1.133524373244778508e+04,1.081682644113711649e+04,1.066633311951118412e+04,1.059680845674181910e+04,1.012738264687825722e+04,9.493981285656594991e+03,9.089245151513785459e+03,9.523751620246450329e+03,1.045697036339442093e+04,1.104447492149594837e+04,1.131279948857103227e+04,1.126261567497541182e+04,1.105464751391920981e+04,1.100327908201005994e+04,1.105376353192684837e+04,1.080576391269627311e+04,1.062491565219788026e+04,1.106663858994670773e+04,1.180488060537590536e+04,1.205044086643991795e+04,1.213170480752756521e+04,1.249313706399072362e+04,1.303927117016370175e+04,1.358212264604987831e+04,1.394570483443835292e+04,1.434659294725016116e+04,1.491670246926731124e+04,1.525841033472121489e+04,1.539009299098242991e+04,1.546981346359797863e+04
7.694647794517409238e+03,7.416286675903159448e+03,7.628066204939867930e+03,7.754378534131719789e+03,7.146320032675570474e+03,6.052551465914816617e+03,4.117889983776658482e+03,0.000000000000000000e+00,4.886322369511522993e+03,8.167062995036642860e+03,9.518464677181569641e+03,9.864577620824502446e+03,9.619488136423149626e+03,8.931311933697012137e+03,8.820361407936587057e+03,8.824601189113931468e+03,8.668586935826820991e+03,8.707807252267150034e+03,8.964738549127447186e+03,9.704326743021272705e+03,1.051319771856355692e+04,1.081663424266450966e+04,1.104734023328973672e+04,1.118512447246725424e+04,1.074893975588494868e+04,1.039267435779656989e+04,1.060253998008287090e+04,1.044198448336367983e+04,9.749613337813705584e+03,9.046470920355894123e+03,8.902602885653839621e+03,9.736488990741590897e+03,1.056715222404675478e+04,1.081089271350423587e+04,1.090748174623999330e+04,1.078568535814062670e+04,1.051282363733659258e+04,1.071436428340847124e+04,1.074048422907614258e+04,1.043399199103171486e+04,1.080044064129149046e+04,1.153009143921110626e+04,1.162541004645682551e+04,1.171035843983622181e+04,1.213722996603970932e+04,1.254814211451658048e+04,1.306344961780203812e+04,1.346167247108820629e+04,1.379108007726706637e+04,1.440525502861517634e+04,1.492745714765975936e+04,1.510380334655359184e+04,1.522498327627417530e+04
8.670158536735012603e+03,8.381071394899021470e+03,7.933217110359092658e+03,8.448881719149863784e+03,8.455318296655821541e+03,7.821384519661946797e+03,6.629976714038560203e+03,4.886322369511522993e+03,0.000000000000000000e+00,7.602389436778679737e+03,9.383016724220029573e+03,9.895233638594629156e+03,9.858094638057953489e+03,9.040418964645778033e+03,8.420034596454950588e+03,8.769648714057560937e+03,8.937226764766674023e+03,9.027732971820723833e+03,9.267279096397818648e+03,9.503997394893513047e+03,1.035259291825710716e+04,1.083920969817952755e+04,1.090200050634700165e+04,1.141133161791819111e+04,1.138181484123855444e+04,1.084843989795039852e+04,1.106767943030657989e+04,1.117021331933748297e+04,1.068552623764972486e+04,9.958814701868996053e+03,9.501980287926640813e+03,9.496507279041916263e+03,1.043887041658952330e+04,1.086317491919750137e+04,1.100209495762811093e+04,1.110183698351019848e+04,1.088979597491757340e+04,1.046449258812163316e+04,1.100055667140435435e+04,1.100421744961809964e+04,1.115082712709959560e+04,1.196969750557902626e+04,1.208099020432420730e+04,1.166595294892548918e+04,1.224648591273778766e+04,1.272265204007444299e+04,1.307623031460199127e+04,1.351277669717538811e+04,1.380207885457144766e+04,1.411890152974360717e+04,1.482558795757447479e+04,1.520703537555225194e+04,1.537352220646520982e+04
1.007311843795192908e+04,1.009785154781261554e+04,9.982882523733736889e+03,9.458944284707875340e+03,9.949095500636798533e+03,9.711735587537459651e+03,8.995124538101494181e+03,8.167062995036642860e+03,7.602389436778679737e+03,0.000000000000000000e+00,9.725579430881321969e+03,9.531518073442317473e+03,1.012462708139586721e+04,9.884629506387434958e+03,9.332491918100718976e+03,8.962011276479906883e+03,9.136120511126642668e+03,9.623136189800876309e+03,9.963771886550055569e+03,1.036164884828646427e+04,1.053668423668660398e+04,1.117602546301428265e+04,1.148056519888778712e+04,1.142407546192892005e+04,1.226581044318192835e+04,1.226568300357847329e+04,1.205060954030599351e+04,1.222234241215503243e+04,1.175898273226902893e+04,1.107097184324162663e+04,1.070038630193172321e+04,1.066061350176926862e+04,1.058466339639559192e+04,1.123775341768027283e+04,1.143403717072041400e+04,1.160090241493299618e+04,1.170097579547794521e+04,1.154126301566730217e+04,1.102515827906483537e+04,1.177255437742349932e+04,1.230467804100916146e+04,1.266994428515680556e+04,1.316139248377971307e+04,1.289926265092541144e+04,1.271429526406153309e+04,1.337365874745775909e+04,1.368043406785322441e+04,1.399860754339347295e+04,1.442127245036949898e+04,1.474071378401798211e+04,1.498477539792301468e+04,1.549852513863225977e+04,1.586917476012912994e+04
