0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.442467748547835625e+14,3.408129132756070625e+14,5.407071353193143125e+14,8.275059538400868750e+14,8.221720417997397500e+14,8.551307514025818750e+14,5.230512284304391250e+14,4.957633495457354375e+14,4.483142051150554375e+14,5.117892918878982500e+14,6.508341495545058750e+14,6.975365511676776250e+14,5.778249129442453750e+14,5.475939600263301250e+14,5.607559360612928750e+14,5.494636124884214375e+14,5.304339883780233125e+14,5.010565910476007500e+14,4.767072267957623125e+14,5.137314369999718125e+14,5.854716131908532500e+14,6.584494248294012500e+14,8.089695322239402500e+14,8.657007557539253750e+14,7.278773003843897500e+14,6.171645695689785000e+14,6.784006792783120000e+14,7.086224486024685000e+14,6.408765241502447500e+14,7.285885464769991250e+14,6.387707368523246250e+14,7.357665234473828750e+14,8.865469915801900000e+14,8.155716259929592500e+14,7.016913600048527500e+14,5.686842691790502500e+14,6.052185488581785000e+14,5.781800438816723750e+14,5.607880178864837500e+14,7.592241960382025000e+14,6.105376171025195000e+14
6.836129382251438750e+14,6.131991804784067500e+14,2.696692141874518125e+14,4.858599425926684375e+14,7.510157526661627500e+14,7.914855326925657500e+14,7.491541896298432500e+14,4.770478583061048125e+14,5.674103098915972500e+14,4.705266147574065625e+14,6.349364354871510000e+14,6.380032789871931250e+14,7.078643516697196250e+14,5.457450031414399375e+14,4.658917118398933750e+14,4.810812329837039375e+14,4.975370426196788125e+14,5.211325025988223750e+14,5.067130954072708750e+14,4.495930338001685625e+14,5.070990091060538750e+14,5.442450771778268125e+14,6.270039630080267500e+14,8.104074482475022500e+14,8.415604415316101250e+14,5.658822472570242500e+14,5.102846344557440000e+14,5.922536617422231250e+14,5.372303961880113125e+14,4.747026585346272500e+14,5.276310466879198750e+14,4.499437502339886875e+14,5.915387890001266250e+14,6.801585026792065000e+14,5.844236500489546250e+14,5.116836117597537500e+14,4.451409341466653750e+14,5.573240826490953125e+14,4.682023405401598750e+14,4.589324118764506250e+14,6.011534496095067500e+14
5.925247585462225000e+14,9.272154063623660000e+14,5.144256960267922500e+14,2.423150359329930000e+14,5.222732942187350000e+14,7.529849624930367500e+14,6.751465633347506250e+14,7.656808779790177500e+14,6.020718123284987500e+14,6.844778644618275000e+14,6.352524085493011250e+14,7.316269770203065000e+14,7.286645453356215000e+14,7.427465058315455000e+14,5.918220694196223750e+14,5.029265920845472500e+14,5.679811108602771250e+14,5.925306861440120000e+14,6.102871856488407500e+14,5.466303402451773125e+14,5.079154087131954375e+14,5.289872130230711250e+14,6.533486558319286250e+14,6.796790687211657500e+14,8.540008741576806250e+14,7.043018936649366250e+14,5.487815067787783750e+14,5.106691945813833750e+14,5.309968931245930000e+14,4.680006170384817500e+14,4.309698756157113750e+14,4.628114700779618125e+14,4.413190764521564375e+14,5.291665268476148125e+14,4.968096269875818125e+14,4.296387665623711250e+14,4.395995853231946250e+14,4.540289995214981250e+14,5.418936964179583125e+14,4.626917697873183125e+14,4.675184817858881250e+14
5.922871426110193750e+14,9.038117085153860000e+14,7.615117202936537500e+14,5.054150835917670625e+14,2.604756246833777812e+14,5.797185828081758750e+14,6.884600414085953750e+14,6.035510992626726250e+14,7.144026630338723750e+14,5.904342842477557500e+14,6.196220385877286250e+14,5.362773716469625000e+14,7.074471481058636250e+14,7.709489757860015000e+14,6.145165355210083750e+14,6.069907028570043750e+14,5.141088333106893125e+14,6.155747287955365000e+14,6.135292993895121250e+14,4.853200103559583750e+14,4.268646983317348125e+14,3.790661574265965000e+14,4.818650759518225000e+14,7.946237841496077500e+14,7.414453413960545000e+14,6.773324733859882500e+14,5.709100533209437500e+14,4.660352830456558750e+14,4.832263935256662500e+14,4.349313241795140000e+14,4.093137125766992500e+14,4.708112031787346250e+14,5.266985819627465625e+14,5.361135478986268750e+14,4.817589938529334375e+14,3.801803578991680000e+14,3.365513451711706250e+14,4.304341012742373750e+14,4.044767159996469375e+14,5.550499229729548125e+14,3.109663491114768125e+14
6.051831753180208750e+14,9.279006927805420000e+14,7.931117749823705000e+14,7.272570265283827500e+14,5.721512355939066250e+14,2.693899215051728438e+14,5.879877646800132500e+14,5.423698099167323125e+14,5.607848936649266250e+14,5.906982553510452500e+14,5.286268225109748750e+14,4.512178330071403750e+14,4.480073476779356250e+14,6.776018553232300000e+14,6.322600090107172500e+14,5.163478349957759375e+14,5.580308047638654375e+14,4.792614577567537500e+14,5.898158646773435000e+14,5.051990382132203750e+14,3.916419448043070625e+14,3.391943816265920000e+14,3.333024384850381250e+14,5.167673208720552500e+14,8.449521304839155000e+14,6.664532984519565000e+14,5.974404249991188750e+14,4.752962322289822500e+14,4.707254430611627500e+14,4.290679578015633750e+14,4.496290609050927500e+14,4.334982744318241875e+14,5.512388921122320625e+14,6.500820973929185000e+14,5.471609727610265625e+14,4.724380763191236250e+14,3.170067327371666875e+14,3.746731833756521250e+14,4.749206147186977500e+14,3.629759176761945000e+14,3.704926749684223750e+14
4.400218431945124375e+14,6.637019115431523750e+14,8.186611736544012500e+14,7.172993691048497500e+14,7.487734359290792500e+14,6.572154560222922500e+14,2.011680705154711875e+14,6.373698646240812500e+14,3.475514731129550000e+14,5.333132169883833750e+14,5.334539652070822500e+14,5.429836990295903750e+14,4.055198071163932500e+14,5.028515020690220000e+14,5.967480012055708750e+14,5.018149808072262500e+14,4.907715817731872500e+14,4.819133469577467500e+14,4.360831325834689375e+14,4.781659702715731875e+14,4.634062276806533125e+14,4.370806404681827500e+14,5.164154710864944375e+14,4.813763687130186250e+14,6.419882245670015000e+14,6.518665212072197500e+14,6.626064648290852500e+14,5.681361986148026250e+14,4.998701380180905625e+14,5.763927821000326250e+14,4.417765985103168750e+14,6.666081211700670000e+14,5.873729125222692500e+14,6.606988061862522500e+14,6.143302952256402500e+14,4.936008355793110000e+14,5.071063941506390000e+14,3.496484031385906875e+14,5.205955327181165625e+14,6.276677354219656250e+14,4.776588180135621250e+14
5.015295877324756250e+14,6.440219938417037500e+14,5.541628035139179375e+14,8.154416449323720000e+14,6.714724549664117500e+14,6.192054624422665000e+14,6.459836661599137500e+14,1.935218783714961562e+14,5.752157667500092500e+14,3.064637288619228750e+14,4.967293436971470000e+14,4.419809586233768750e+14,5.546547882455958750e+14,4.945332565156173750e+14,4.603799217661387500e+14,5.406396273072965000e+14,4.211776661143412500e+14,4.357677748195422500e+14,4.469392197905021875e+14,3.628105249394397500e+14,4.006254063292203750e+14,4.527286576327066875e+14,5.355833872489482500e+14,7.718824457705781250e+14,6.835200072401682500e+14,5.867221243950158750e+14,5.756405524594595000e+14,5.687266282513765000e+14,5.652964390904395000e+14,5.136874945615557500e+14,6.134847239810905000e+14,5.579287642064218750e+14,7.741480047085706250e+14,7.290513261895133750e+14,6.030716735311020000e+14,5.081843826279037500e+14,4.112425623309807500e+14,5.355283843985243750e+14,4.274602728836165000e+14,6.134944802927387500e+14,2.791700346041945625e+14
4.752559468088680625e+14,6.370473539431412500e+14,6.849997596315280000e+14,6.923070838139705000e+14,8.227985232697290000e+14,6.780950507225782500e+14,3.966397791809050000e+14,6.166578806739842500e+14,1.528439843693680312e+14,5.010229037475395625e+14,4.100969042101106250e+14,5.192252670727260000e+14,3.980619365478530625e+14,5.170214993232945625e+14,5.220570853785801875e+14,4.183599430416658125e+14,5.142765824089841875e+14,3.754541762832433750e+14,3.845762522088313750e+14,4.145174975639943750e+14,3.958797662008367500e+14,4.245999532636452500e+14,5.829699436966007500e+14,6.206485268370298750e+14,7.924268748655571250e+14,6.283558268128390000e+14,6.134424550895043750e+14,5.579583088603018750e+14,5.089986358149061250e+14,5.934586381344708750e+14,5.004946892513761250e+14,6.887017775543591250e+14,7.064278723935540000e+14,7.242841368152192500e+14,6.438569003915730000e+14,4.922544734816615000e+14,4.997292063118135000e+14,3.997843852155775625e+14,5.520122793788313125e+14,5.743585717677465000e+14,5.839246356601313750e+14
6.179606007477372500e+14,7.005224407159841250e+14,5.881160644973372500e+14,7.747131359472992500e+14,6.988301444836123750e+14,7.080084124086968750e+14,5.824015230563333750e+14,3.479058427858978750e+14,5.017871236693863750e+14,1.528439843693680312e+14,4.514430138785285000e+14,4.560821307291480000e+14,6.134286059080172500e+14,4.998869100181501250e+14,4.722316810889057500e+14,5.304633760847540625e+14,4.369344302183088750e+14,4.916898351033561250e+14,3.942943479337722500e+14,3.270095537126123125e+14,3.829655554954206875e+14,4.281311697385118750e+14,5.538105772943444375e+14,7.697170454292665000e+14,7.173732176816056250e+14,6.228771786315533750e+14,5.997936160703027500e+14,5.794121421238007500e+14,5.494977742012790625e+14,5.003643519408617500e+14,5.832645151805130000e+14,5.541038118576771250e+14,7.691971600773141250e+14,7.565055427527042500e+14,5.948216604547168750e+14,5.008678675703085000e+14,4.223160419440671250e+14,5.236994807007092500e+14,4.407465807256257500e+14,5.962140395488715000e+14,4.701984346189930000e+14
