9.237228712548603005e-01,9.436223001379950848e-01,9.434840383750725534e-01,9.351744682330686009e-01,9.090683070798470933e-01,8.699054972370890981e-01,8.099225649137797856e-01,7.094889687971895897e-01,6.329036146924086337e-01,5.721997890161403255e-01,5.321174464155447037e-01,5.059588303146844712e-01,4.979891722896862549e-01,5.002046240403020816e-01,5.028043569889587561e-01,5.159182366399899244e-01,5.376883321710116403e-01,5.686309336892584332e-01,6.360559470115484393e-01,7.628054688848541209e-01,8.816438362352374547e-01,8.962991555387281872e-01,8.864688899329613569e-01,8.594306865089648140e-01,7.785795636902697048e-01,6.980156767962103492e-01,6.433802705668468791e-01,5.792649358336524612e-01,5.366172709280655484e-01,5.078353919462994526e-01,4.992165714288993028e-01,5.011637968003822552e-01,5.038461223365517938e-01,5.058880776723806427e-01,5.351928323054642167e-01,5.894699980500336389e-01,6.716789072558566609e-01,7.829104727517418594e-01,8.869553333472468548e-01,9.101130174260381178e-01,8.871569870161769567e-01,8.615914901960920469e-01,8.314309845070385618e-01,7.199652746140998705e-01,5.481834934601315101e-01,4.281529444793366612e-01,4.051396314625473338e-01,4.004075519045753317e-01,3.531580934303829578e-01,2.803701380064311244e-01,2.063995976302812618e-01
8.780273811831087460e-01,9.163692198837706249e-01,9.714025880349064224e-01,9.691789471078808837e-01,9.369258966560903845e-01,8.718283662841682657e-01,7.919800329712536335e-01,6.794637135666230510e-01,5.980771729135894166e-01,5.458157390430757872e-01,5.091095949666529785e-01,4.851760019741762631e-01,4.783361486228589476e-01,4.810487494529391839e-01,4.838614444178443996e-01,4.959947623961061258e-01,5.166079779358597746e-01,5.458725342969766858e-01,6.096883349524588880e-01,7.284127259984370939e-01,8.439295790962857424e-01,9.018904406979139088e-01,9.172216338056636831e-01,8.855550993976314400e-01,7.928107841945297718e-01,6.855102562377413111e-01,6.070392147728983501e-01,5.505766457685531412e-01,5.122144083582274021e-01,4.860643470660407361e-01,4.789698834329083610e-01,4.814651402453959950e-01,4.841616613436504069e-01,4.858249501278097404e-01,5.144518108398203893e-01,5.651869903571680176e-01,6.415021418709577761e-01,7.463454847082087174e-01,8.446450846475046514e-01,9.050873297476370594e-01,9.171275353018586429e-01,8.844700391473029333e-01,8.231786549006923082e-01,7.002324833412081340e-01,5.193171009601184052e-01,4.069125366467254978e-01,3.877932586973679152e-01,3.837643456108451590e-01,3.390122205214548545e-01,2.691981558699721999e-01,1.979770438775076413e-01
8.630966860847508748e-01,8.962676873276108624e-01,9.562030617980180613e-01,9.845078737564664229e-01,9.566054291251887554e-01,8.802979790506885172e-01,7.872602731923789010e-01,6.656904432458253806e-01,5.881900902609049631e-01,5.400666773682294419e-01,5.053292815419123674e-01,4.819894576468735647e-01,4.752311918260095913e-01,4.780272731473877990e-01,4.808134870960577012e-01,4.926484548940819330e-01,5.129811937619329631e-01,5.434822235289251680e-01,6.127315517817625290e-01,7.252441134683330626e-01,8.295983753342868194e-01,8.848276540580189975e-01,9.199047430351067201e-01,8.998375335445191192e-01,7.998624412377158821e-01,6.850123008593521634e-01,5.954693679067342149e-01,5.423005956848498954e-01,5.065857933434303462e-01,4.810008251975649296e-01,4.743073267255115133e-01,4.771368257670658419e-01,4.799151904062127771e-01,4.816087739727600847e-01,5.106022205964636518e-01,5.635407121256715834e-01,6.414526802388690330e-01,7.436780009408221481e-01,8.277836135395018058e-01,8.860923468226884481e-01,9.236685039709813250e-01,8.992721018614246997e-01,8.276643991941531331e-01,6.893106253611692713e-01,5.066108743616213328e-01,4.015010809904640543e-01,3.847657514546166668e-01,3.804317758928894566e-01,3.362975394497076942e-01,2.674147123308830420e-01,1.966863741037663260e-01
8.758199091933785985e-01,8.769116919227225582e-01,9.303913131654889535e-01,9.627492362814615845e-01,9.781169983371114096e-01,9.150309592960992333e-01,8.113715693059122547e-01,6.836662859656408298e-01,6.013715696247941001e-01,5.511825762134907603e-01,5.168393469898199255e-01,4.935819390269524654e-01,4.871043932602427962e-01,4.900833877517415393e-01,4.930830063672578256e-01,5.053007228422500274e-01,5.272495315328721288e-01,5.612424582030230980e-01,6.316330296679767420e-01,7.397313456286532807e-01,8.286464775617222722e-01,8.658357483874685734e-01,8.988055952470690446e-01,9.115855248376564246e-01,8.254851718084073031e-01,7.045565113385280354e-01,6.088681964414058845e-01,5.525097285032836147e-01,5.165033216145461514e-01,4.911753910829454450e-01,4.843972693871906321e-01,4.875836496619904703e-01,4.907005246703280976e-01,4.935505884635774110e-01,5.248135088265623027e-01,5.842772329215943916e-01,6.679270141607005495e-01,7.559638546952135441e-01,8.329177767208454375e-01,8.604060642820288152e-01,9.074532433678826893e-01,9.228431789809490304e-01,8.573929778391924383e-01,7.070259153844301592e-01,5.162584609960726434e-01,4.099430289641399772e-01,3.941649678052499550e-01,3.897210051234279993e-01,3.440266253521234163e-01,2.737709995928592766e-01,2.016079801708884622e-01
8.627939530484108888e-01,8.546045372856313493e-01,8.817087986998264348e-01,9.022851751062577197e-01,9.317974505664866625e-01,9.603226289610117261e-01,8.804372220394317550e-01,7.386290811785071186e-01,6.455949107117481267e-01,5.865225550566309787e-01,5.482079802782968692e-01,5.232260994851130054e-01,5.165811743579292736e-01,5.207020080383094607e-01,5.253052098647197354e-01,5.395488601863559497e-01,5.653564153555199479e-01,6.092120708931610951e-01,6.511470394548914964e-01,7.568926874233821156e-01,8.112406712445264789e-01,8.358379428502216157e-01,8.482038004865739556e-01,8.782645689678072465e-01,8.697876126444594735e-01,7.597553676827993874e-01,6.549438176198735251e-01,5.888952123147871420e-01,5.475723619974464107e-01,5.201946328784733398e-01,5.133596998276014345e-01,5.170937121981652451e-01,5.214021742110919178e-01,5.269937357217185925e-01,5.657704583301431667e-01,6.344629925916762669e-01,6.987563469638778946e-01,7.891320684923625040e-01,8.178552036027710859e-01,8.346304644739140910e-01,8.501247962406595082e-01,8.959446711285307119e-01,9.115588410126574948e-01,7.651121198354228214e-01,5.534361718195024427e-01,4.365162069417796165e-01,4.193138877502081141e-01,4.139504992635685277e-01,3.649302615757509249e-01,2.900549534516831396e-01,2.137509423179477230e-01
8.499011072552125068e-01,8.001992833058896304e-01,8.055081745641556878e-01,8.115102204479499592e-01,8.309350063601682601e-01,8.852624045785068008e-01,9.548678098609424403e-01,8.328193516044115619e-01,7.240021644102451193e-01,6.530919798592752512e-01,6.048698937879894988e-01,5.736298657908966980e-01,5.652210097159348079e-01,5.711515290683093493e-01,5.793020859088897634e-01,5.988988592719457493e-01,6.348216412534992692e-01,6.765571178757939785e-01,7.108701111006985318e-01,7.258709553942602755e-01,7.862124195386078762e-01,7.701495421331944202e-01,7.725897216986958860e-01,7.892068144374573269e-01,8.542740380870784689e-01,8.462016666206974014e-01,7.353450952937482521e-01,6.569818283551321914e-01,6.040696149588815622e-01,5.701137895114519738e-01,5.620555257777775093e-01,5.670207134136644456e-01,5.737007129765927527e-01,5.862234462778136423e-01,6.364348828230539379e-01,6.838783656561159274e-01,7.580464869190801647e-01,7.766849351187661288e-01,8.055594999099074949e-01,7.748155554212419194e-01,7.746048570934936928e-01,8.048738661054990473e-01,8.741252729789127374e-01,8.500960692186990686e-01,6.212905353728159774e-01,4.854461440627113045e-01,4.628681574512345520e-01,4.546047543635233223e-01,3.997146616160274779e-01,3.177583517472246100e-01,2.343638707322121817e-01
7.858987196251198126e-01,7.256792176805498817e-01,7.154287146918690832e-01,7.103826707010297836e-01,7.248294204032079691e-01,7.688549377504251270e-01,8.619754630068272583e-01,9.221960842228095201e-01,8.302351888364256638e-01,7.419491941965908888e-01,6.827745599875687521e-01,6.407250858529670579e-01,6.251736896920938591e-01,6.316505926587162589e-01,6.459893007012551536e-01,6.789936400272246209e-01,7.158016014269775740e-01,7.466772791451415925e-01,7.675971352988312235e-01,7.313094107429680690e-01,7.048882175283844864e-01,6.953883035426432491e-01,6.809266150152368802e-01,6.923057557525136296e-01,7.465328003360480746e-01,8.613861919706629067e-01,8.423281165909963786e-01,7.461916533968299126e-01,6.811901753842668494e-01,6.341039577491212054e-01,6.216437683553441840e-01,6.274787027065885647e-01,6.377238440661412433e-01,6.642529115680176899e-01,6.987908161433563636e-01,7.589142428586904687e-01,7.540183335554567767e-01,7.806014670608095729e-01,7.386875838122897164e-01,7.038415300096088068e-01,6.862054445822954873e-01,7.054479222204760314e-01,7.673581194617817847e-01,8.215527938250469786e-01,7.089525450247787797e-01,5.492196913262503699e-01,5.205113534347052262e-01,5.061612696019336388e-01,4.429553107143763824e-01,3.517485706189673600e-01,2.609255722816781753e-01
7.044789199362893051e-01,6.470385278751382696e-01,6.294349481991243778e-01,6.273808622492257348e-01,6.372767417709875870e-01,6.716942497997087091e-01,7.489925311071770064e-01,8.295045643749848763e-01,9.226368245227715148e-01,8.469046852247372748e-01,7.661853309487896002e-01,7.138073130549640322e-01,6.882197802767904271e-01,6.921368477873748315e-01,7.160667737215433704e-01,7.522999992577283912e-01,7.851180617209503332e-01,8.072693874955488846e-01,7.728942781108785187e-01,7.384535761013418798e-01,6.469436877686037812e-01,6.120388502563011146e-01,6.017798270712714226e-01,6.109383087769165721e-01,6.547772501047244287e-01,7.539797126829925755e-01,8.695858190409412325e-01,8.513418913772136110e-01,7.608886358800133198e-01,7.029337875518543166e-01,6.810444991263274739e-01,6.866928818938061729e-01,7.037069148656904805e-01,7.113392413899731759e-01,7.745285180983702000e-01,7.657547159300713835e-01,7.716503954130478071e-01,7.199285362597817040e-01,6.775659196919657790e-01,6.251590831224281830e-01,6.067801911328691844e-01,6.221299855148040292e-01,6.737508860881693540e-01,7.252470062726916744e-01,7.197283329664838636e-01,6.190561382704181659e-01,5.771341634345397154e-01,5.591301631608747158e-01,4.854151413055683428e-01,3.859191133894143699e-01,2.871810744355401956e-01
6.603821788288631867e-01,5.787107101201073300e-01,5.682781286970963741e-01,5.698784131084444482e-01,5.778324368878430262e-01,6.036949059162486364e-01,6.683950641071629839e-01,7.333529984995601492e-01,8.374925463062140585e-01,9.326807954586827654e-01,8.640608728619567636e-01,7.888445797735252896e-01,7.529311739643484991e-01,7.550409389343563094e-01,7.766894101534203010e-01,8.085977509131869745e-01,8.373491661580962919e-01,8.135443066096748055e-01,7.839343581659974358e-01,6.857098010477445937e-01,6.082062589440044853e-01,5.516101484112027054e-01,5.469412795349015699e-01,5.559942815950862371e-01,5.906269954608256434e-01,6.745637796591162916e-01,7.737947467570478466e-01,8.784732591281281255e-01,8.547063070770972715e-01,7.677604961279302920e-01,7.397825343060242531e-01,7.450245416733014547e-01,7.646944613098914934e-01,7.615655367249932750e-01,7.722697534945313080e-01,7.892807770791879785e-01,7.269518548719406947e-01,6.766620491801638160e-01,6.104120512019212130e-01,5.622490365912125032e-01,5.525709907139355614e-01,5.660426514389262920e-01,6.073862775670159087e-01,6.485902549904927206e-01,6.594457296092363086e-01,6.655694316927082133e-01,6.377864326476488932e-01,6.056806869306342600e-01,5.256955527760521774e-01,4.165361147177141232e-01,3.099149458065894591e-01
6.434881922825901324e-01,5.354635066383326425e-01,5.273934381425702256e-01,5.305396443204388746e-01,5.391015235865846966e-01,5.614184743293506585e-01,6.159272311915137132e-01,6.714671776722748175e-01,7.538567032601730666e-01,8.594122852882986052e-01,9.374227601514454333e-01,8.805819877552228947e-01,8.292199189376573409e-01,8.174929658864266147e-01,8.284565120200815258e-01,8.500841849244183956e-01,8.390447460649594902e-01,8.222769597729037150e-01,7.393882989064253231e-01,6.548130401342679985e-01,5.588826377045609251e-01,5.132923042879369291e-01,5.105529899291166851e-01,5.198174789669840479e-01,5.502659495330618489e-01,6.220530273118970443e-01,7.061439824141001464e-01,7.945482265976401282e-01,8.835240053417474648e-01,8.488476353810017194e-01,8.027625469165049488e-01,8.062413262029637373e-01,8.150850524223279825e-01,8.136790698498340690e-01,7.745530346582201187e-01,7.513362620411186965e-01,6.968058402862166156e-01,6.251132171813605920e-01,5.631580242327284269e-01,5.221536034330775955e-01,5.149435101586266050e-01,5.292316044254787855e-01,5.653775008428147952e-01,5.977566106308667138e-01,5.995400794236234177e-01,6.355588738342191624e-01,6.916210736747230303e-01,6.629237599407449277e-01,5.666887824062973866e-01,4.464195110175832593e-01,3.301112435797646238e-01
