5.353160412425705545e+03,5.312732363681863717e+03,5.277481631931466836e+03,5.163290805355281009e+03,5.160950909801989837e+03,5.134206906142322623e+03,5.021059818502970302e+03,4.312880225784393588e+03,3.157103703603610484e+03,1.859137905045882462e+03,0.000000000000000000e+00,2.348397278866982106e+03,4.019185816607209745e+03,5.189277564510140110e+03,6.738426823168464580e+03,7.440963978629108169e+03,7.052944170508560092e+03,6.410719085757417815e+03,6.147619349545812838e+03,6.052162420195452796e+03,6.346375460501212729e+03,6.672323408859836491e+03,6.931650973340335440e+03,6.885078461475618496e+03,6.893519332612057951e+03,6.862989647646161757e+03,6.952355034783386145e+03,7.113265405072508656e+03,7.179176612219462186e+03,6.920468622805930863e+03,6.636722394633394288e+03,6.290458685092778069e+03,5.992846147898919298e+03,5.650271475657604242e+03,0.000000000000000000e+00
6.287054363651764106e+03,6.274696540872835612e+03,6.239506559156936419e+03,6.105454081705698627e+03,6.085839853213287824e+03,6.048756957822844015e+03,5.967072017548757685e+03,5.460736396471926128e+03,4.592423835674642760e+03,3.458015999015863144e+03,2.348397278866982106e+03,0.000000000000000000e+00,2.282694369375880342e+03,3.750899110381209084e+03,6.290199527480027427e+03,7.565339852631273061e+03,7.542178711489384114e+03,7.088666803340079241e+03,6.773682180239963600e+03,6.598494451141156787e+03,6.865471692544449979e+03,7.164100188165431973e+03,7.473150228716646780e+03,7.455557550039378839e+03,7.460070334319377253e+03,7.420578336629519981e+03,7.511569959262195880e+03,7.791539585254521626e+03,7.822081747242734309e+03,7.634068997338381450e+03,7.411399071105794064e+03,7.130228380610471504e+03,6.886346126939934038e+03,6.579011424597171754e+03,0.000000000000000000e+00
6.791111685858963028e+03,6.789335439315040276e+03,6.746698709295413209e+03,6.594710064113783119e+03,6.564029535791516537e+03,6.506693588497393648e+03,6.418307090688641438e+03,6.105567321456466743e+03,5.601207233780127353e+03,4.844340214726438717e+03,4.019185816607209745e+03,2.282694369375880342e+03,0.000000000000000000e+00,2.259902031127906866e+03,5.249775125486909928e+03,7.060890080187805324e+03,7.301302686234786961e+03,7.082328548638984103e+03,6.890120790228500482e+03,6.876660571358735069e+03,7.102741709593163250e+03,7.366222545141040428e+03,7.672113386331849142e+03,7.691600447046612317e+03,7.693927173737555677e+03,7.649089569449280134e+03,7.741824283674350227e+03,7.965915731817720371e+03,8.007933002975728414e+03,7.901066167163013233e+03,7.732591384204970382e+03,7.487253951514908294e+03,7.278051165979708458e+03,7.005082875237671033e+03,0.000000000000000000e+00
7.073261777414459175e+03,7.086320031411349191e+03,7.038612854194213469e+03,6.890798491885230760e+03,6.847967649943817378e+03,6.790108828256972629e+03,6.725571116983808679e+03,6.519394137698629493e+03,6.254148743222253870e+03,5.757499075244310006e+03,5.189277564510140110e+03,3.750899110381209084e+03,2.259902031127907321e+03,0.000000000000000000e+00,4.420294000828439493e+03,6.544052033008351827e+03,6.956851134257424746e+03,6.918871750060706290e+03,6.721171817728518363e+03,6.867377322681362784e+03,7.112390848881490456e+03,7.336080255700738235e+03,7.629305889815802402e+03,7.694318158052116814e+03,7.695354705587776152e+03,7.646619162470141418e+03,7.739935492504921967e+03,7.965078815580797709e+03,8.038761463150401141e+03,7.960929418573602561e+03,7.824884085569392482e+03,7.627201488128132041e+03,7.459104334567616206e+03,7.229349831241709580e+03,0.000000000000000000e+00
6.880490353877487905e+03,6.965174984490336101e+03,6.978975483725606864e+03,6.887870771580930523e+03,6.887507279832785571e+03,6.869127572129070359e+03,6.889520953929179086e+03,6.826724084651679732e+03,6.824746791337817740e+03,6.789766065079770669e+03,6.738426823168464580e+03,6.290199527480027427e+03,5.249775125486909019e+03,4.420294000828440403e+03,0.000000000000000000e+00,4.110951549618403988e+03,5.350541073856387811e+03,5.755343731125778504e+03,5.765539223814326760e+03,5.961106720875504834e+03,6.243166694211909089e+03,6.520415867747254197e+03,6.758583468907054339e+03,6.932928268493719770e+03,6.973968855895207525e+03,6.929513110599643369e+03,7.021153434605129405e+03,7.504520993808884668e+03,7.609998949043286302e+03,7.510703813681393513e+03,7.380002305794270796e+03,7.220147246950393310e+03,7.117025546275609486e+03,6.978433354672789392e+03,0.000000000000000000e+00
6.599275674580640953e+03,6.690298574252211438e+03,6.727347178464029639e+03,6.713643215639494883e+03,6.782159013297189631e+03,6.825881355345917655e+03,6.929000988127631899e+03,6.907740645061741816e+03,7.022522502619714942e+03,7.226517558492933858e+03,7.440963978629108169e+03,7.565339852631273061e+03,7.060890080187805324e+03,6.544052033008351827e+03,4.110951549618403988e+03,0.000000000000000000e+00,3.002270121979241139e+03,4.115031479398754527e+03,5.153310246720295254e+03,5.467819222576176799e+03,5.655921099283382318e+03,5.839083984638999937e+03,5.981600030740485636e+03,6.180482357940758448e+03,6.283705468151194509e+03,6.244278845335335973e+03,6.317153169910116958e+03,6.746622406773303737e+03,7.047146470821225194e+03,7.073671914348701648e+03,6.920532612380960927e+03,6.791319477716668189e+03,6.747016421645985247e+03,6.677298968332240293e+03,0.000000000000000000e+00
5.914410883447909328e+03,5.973701516054927197e+03,6.012695135780131750e+03,6.028720266459583399e+03,6.136724771797562425e+03,6.237334385512794142e+03,6.476156517361136139e+03,6.526935310203954032e+03,6.549917721249496026e+03,6.744602068294854689e+03,7.052944170508560092e+03,7.542178711489384114e+03,7.301302686234786961e+03,6.956851134257424746e+03,5.350541073856387811e+03,3.002270121979241139e+03,0.000000000000000000e+00,2.678978893803388928e+03,4.613227383612050289e+03,5.207541112580389381e+03,4.829708325244051593e+03,5.134178165981879829e+03,5.194167177086639640e+03,5.434578539470008764e+03,5.523971584712824551e+03,5.487769747517048927e+03,5.560492171575751854e+03,6.066381756805254554e+03,6.475031150240072748e+03,6.386678960223666763e+03,6.166872791287756627e+03,6.001309091909088238e+03,5.998127425668446449e+03,5.986571023331673132e+03,0.000000000000000000e+00
5.279529612279156936e+03,5.324873614819377508e+03,5.367752586834203612e+03,5.304729926702013472e+03,5.377732475736741435e+03,5.475933110820024922e+03,5.753119453387994326e+03,5.985440957162474660e+03,5.976110402641322253e+03,6.122858287440352797e+03,6.410719085757417815e+03,7.088666803340079241e+03,7.082328548638980465e+03,6.918871750060708109e+03,5.755343731125777595e+03,4.115031479398754527e+03,2.678978893803388928e+03,0.000000000000000000e+00,3.311681531962648478e+03,5.004973132740808978e+03,4.188591056912082422e+03,4.464545860894316320e+03,4.564503913201483556e+03,4.796305188719514263e+03,4.842638229236354164e+03,4.815575483064530090e+03,4.887504963673680322e+03,5.560504985410017071e+03,5.860298621695721522e+03,5.806480579395645691e+03,5.563787375546909061e+03,5.368851777872549974e+03,5.370422176560569824e+03,5.354827760270083672e+03,0.000000000000000000e+00
4.994536761323030987e+03,5.067169999978253145e+03,5.139622950273845163e+03,5.118210559294120685e+03,5.183972119214112354e+03,5.343383885452380127e+03,5.535229228485644853e+03,5.643991956900033074e+03,5.868372495103104484e+03,6.056352159992778979e+03,6.147619349545812838e+03,6.773682180239963600e+03,6.890120790228500482e+03,6.721171817728520182e+03,5.765539223814327670e+03,5.153310246720295254e+03,4.613227383612050289e+03,3.311681531962647568e+03,0.000000000000000000e+00,3.653773170280497197e+03,3.553055223536639005e+03,3.920406549203097711e+03,4.102875981806631899e+03,4.062897499566754504e+03,4.086787826976046745e+03,4.098470937480567045e+03,4.147486995068191391e+03,4.901650229557452803e+03,5.218683557898904837e+03,5.292031281282920645e+03,5.185862463752564508e+03,5.073974604998336872e+03,5.096912099245777426e+03,5.095751400496043971e+03,0.000000000000000000e+00
4.816670913151946479e+03,4.973193181182919034e+03,5.067074862184610538e+03,5.126559796238665513e+03,5.177641096391607789e+03,5.207698859489249116e+03,5.300697464830109311e+03,5.430942877154375310e+03,5.729129761175776366e+03,5.989783481383718026e+03,6.052162420195450977e+03,6.598494451141156787e+03,6.876660571358735069e+03,6.867377322681362784e+03,5.961106720875504834e+03,5.467819222576176799e+03,5.207541112580389381e+03,5.004973132740808978e+03,3.653773170280497197e+03,0.000000000000000000e+00,3.001716633148334495e+03,3.350072760501830544e+03,3.081507754779445349e+03,3.004228678726393809e+03,2.951250108236911274e+03,2.982593572317947292e+03,3.014312264609626254e+03,4.155828083854955366e+03,4.722139374654096173e+03,4.950855802466520799e+03,4.897646699119691220e+03,4.825311508616859101e+03,4.820985984587008716e+03,4.822251613542831365e+03,0.000000000000000000e+00
4.435580599002550116e+03,4.598553468620453714e+03,4.743509981605141547e+03,4.968463980604745302e+03,5.038933442837449547e+03,5.140367167704387612e+03,5.307825918912642919e+03,5.647692885283770011e+03,6.031353120560615025e+03,6.297307942422492488e+03,6.346375460501212729e+03,6.865471692544449979e+03,7.102741709593163250e+03,7.112390848881490456e+03,6.243166694211909089e+03,5.655921099283382318e+03,4.829708325244051593e+03,4.188591056912082422e+03,3.553055223536639005e+03,3.001716633148334495e+03,0.000000000000000000e+00,2.859982742131141094e+03,2.789222502463022010e+03,2.337702366715041080e+03,1.995830553426097140e+03,2.015177799950595499e+03,2.079090290104601536e+03,3.411632845517508940e+03,4.307220162053432432e+03,4.520031021510297251e+03,4.391087429243090810e+03,4.322246280350195775e+03,4.366185141519174977e+03,4.459538656681183056e+03,0.000000000000000000e+00
4.511232052881597156e+03,4.751796077566545137e+03,4.961494152519982890e+03,5.211718017029493240e+03,5.313067869800107474e+03,5.451973235855350140e+03,5.680922471102712734e+03,6.088948984541480058e+03,6.438156468118234443e+03,6.662773640268557756e+03,6.672323408859834672e+03,7.164100188165431973e+03,7.366222545141040428e+03,7.336080255700738235e+03,6.520415867747254197e+03,5.839083984638999937e+03,5.134178165981879829e+03,4.464545860894316320e+03,3.920406549203097711e+03,3.350072760501831453e+03,2.859982742131141094e+03,0.000000000000000000e+00,2.792526966470067691e+03,2.266470855642497099e+03,2.044155052817747901e+03,2.045338777699256525e+03,2.080166500385134441e+03,3.164278633843312036e+03,4.051960141162793207e+03,4.295738249931049722e+03,4.143849297350224333e+03,4.113351533826499690e+03,4.217608557964703323e+03,4.414140670442774535e+03,0.000000000000000000e+00
4.819528197898099279e+03,5.065611978252863992e+03,5.218352264093654412e+03,5.441528324796812740e+03,5.496121199159338175e+03,5.576947909377517135e+03,5.750252104862771375e+03,6.147509235511573934e+03,6.532340986326495113e+03,6.858455451819396330e+03,6.931650973340335440e+03,7.473150228716646780e+03,7.672113386331849142e+03,7.629305889815802402e+03,6.758583468907054339e+03,5.981600030740485636e+03,5.194167177086639640e+03,4.564503913201483556e+03,4.102875981806631899e+03,3.081507754779445349e+03,2.789222502463022010e+03,2.792526966470067691e+03,0.000000000000000000e+00,2.152454564452913473e+03,1.914807479104585582e+03,1.954145233758810036e+03,1.934363358116812606e+03,2.794000173426351921e+03,3.861684771305242066e+03,4.060553960744752658e+03,3.946554048083105499e+03,3.983921818127093047e+03,4.144398564081143377e+03,4.415150810239872953e+03,0.000000000000000000e+00
4.759727608179390700e+03,5.010924962529191362e+03,5.190457565941208486e+03,5.423406405214803272e+03,5.501392856012622360e+03,5.612336722519054092e+03,5.788519786629025475e+03,6.160635205344749011e+03,6.523822232837748743e+03,6.814764397263114006e+03,6.885078461475618496e+03,7.455557550039378839e+03,7.691600447046612317e+03,7.694318158052116814e+03,6.932928268493719770e+03,6.180482357940758448e+03,5.434578539470008764e+03,4.796305188719514263e+03,4.062897499566754504e+03,3.004228678726393809e+03,2.337702366715041080e+03,2.266470855642497099e+03,2.152454564452913473e+03,0.000000000000000000e+00,1.157131007132364402e+03,1.181156648142150061e+03,1.162578283940891197e+03,2.655301530257103877e+03,3.721703761625089101e+03,4.000416365542563653e+03,3.946492918466486572e+03,4.008275068471739814e+03,4.180144108965210762e+03,4.431288768138749219e+03,0.000000000000000000e+00
4.794923275862398441e+03,5.037848483180508083e+03,5.204811320253335907e+03,5.435548459757823366e+03,5.509502207708735114e+03,5.619936195658686302e+03,5.798791769749570449e+03,6.179406998282381210e+03,6.542923650543456461e+03,6.835409966993173839e+03,6.893519332612057951e+03,7.460070334319377253e+03,7.693927173737555677e+03,7.695354705587776152e+03,6.973968855895207525e+03,6.283705468151194509e+03,5.523971584712824551e+03,4.842638229236354164e+03,4.086787826976046745e+03,2.951250108236911274e+03,1.995830553426097140e+03,2.044155052817747901e+03,1.914807479104585582e+03,1.157131007132364175e+03,0.000000000000000000e+00,5.387367186141224238e+02,4.138601325001674240e+02,2.602459148828985690e+03,3.697296160956846961e+03,3.994605132382571355e+03,3.954110750383773848e+03,4.025219826746822037e+03,4.205872143725602655e+03,4.460253570103943275e+03,0.000000000000000000e+00
4.822677839446887447e+03,5.060783031887094694e+03,5.220343276460854213e+03,5.448179295979653034e+03,5.523689296876411390e+03,5.634641838134162754e+03,5.809028833274767749e+03,6.175470520434141690e+03,6.531356824551062346e+03,6.813714907229218625e+03,6.862989647646161757e+03,7.420578336629519981e+03,7.649089569449280134e+03,7.646619162470141418e+03,6.929513110599643369e+03,6.244278845335335973e+03,5.487769747517048927e+03,4.815575483064530090e+03,4.098470937480567045e+03,2.982593572317947292e+03,2.015177799950595499e+03,2.045338777699256525e+03,1.954145233758810036e+03,1.181156648142149834e+03,5.387367186141224238e+02,0.000000000000000000e+00,5.797865650980438659e+02,2.584160645879008825e+03,3.683573365077531435e+03,4.001167683615811711e+03,3.976694445475219254e+03,4.051927257560774706e+03,4.235845058804167820e+03,4.483692443455120156e+03,0.000000000000000000e+00
4.877132851611024307e+03,5.118599013009617011e+03,5.285173624144375935e+03,5.514461844732137251e+03,5.584492944573364184e+03,5.693230787905158650e+03,5.865045384319763798e+03,6.238923399705768134e+03,6.603585881961278574e+03,6.893110009350109976e+03,6.952355034783386145e+03,7.511569959262195880e+03,7.741824283674350227e+03,7.739935492504921967e+03,7.021153434605129405e+03,6.317153169910116958e+03,5.560492171575751854e+03,4.887504963673680322e+03,4.147486995068191391e+03,3.014312264609626254e+03,2.079090290104601536e+03,2.080166500385134441e+03,1.934363358116812606e+03,1.162578283940891879e+03,4.138601325001674809e+02,5.797865650980438659e+02,0.000000000000000000e+00,2.601989995262000775e+03,3.691568087046912751e+03,3.993322261934805283e+03,3.963051475759622463e+03,4.054681525070457610e+03,4.256669825632545326e+03,4.531147030931651898e+03,0.000000000000000000e+00
4.981023771933169883e+03,5.246122430603222710e+03,5.427758522445607014e+03,5.635841537324731689e+03,5.707554706250672098e+03,5.792082317133429569e+03,5.869279278546600835e+03,6.118255281402025503e+03,6.461987344645964185e+03,6.862898143663446717e+03,7.113265405072508656e+03,7.791539585254521626e+03,7.965915731817720371e+03,7.965078815580797709e+03,7.504520993808884668e+03,6.746622406773303737e+03,6.066381756805254554e+03,5.560504985410017071e+03,4.901650229557452803e+03,4.155828083854955366e+03,3.411632845517508940e+03,3.164278633843312036e+03,2.794000173426353740e+03,2.655301530257103877e+03,2.602459148828985690e+03,2.584160645879008825e+03,2.601989995262000775e+03,0.000000000000000000e+00,3.548251119417005611e+03,3.953550237721958638e+03,3.991496351473554569e+03,4.169694127962555285e+03,4.386709639892488667e+03,4.623131247865103433e+03,0.000000000000000000e+00
4.922890622917744622e+03,5.294143186785696344e+03,5.532430182241680086e+03,5.759691839000169239e+03,5.856314290236179659e+03,6.023726949213735679e+03,6.254036799678964599e+03,6.389634106002750741e+03,6.612530212202123039e+03,6.983200495601104194e+03,7.179176612219462186e+03,7.822081747242737038e+03,8.007933002975728414e+03,8.038761463150401141e+03,7.609998949043286302e+03,7.047146470821225194e+03,6.475031150240072748e+03,5.860298621695721522e+03,5.218683557898904837e+03,4.722139374654096173e+03,4.307220162053432432e+03,4.051960141162793207e+03,3.861684771305242066e+03,3.721703761625089101e+03,3.697296160956846961e+03,3.683573365077531435e+03,3.691568087046912751e+03,3.548251119417005611e+03,0.000000000000000000e+00,2.545624260181803947e+03,2.911215329277504225e+03,3.134369138425114670e+03,3.553329015109731699e+03,3.938519490159681482e+03,0.000000000000000000e+00
4.645222946132938887e+03,4.967114853887050231e+03,5.164916487597217383e+03,5.393710079127675272e+03,5.484677367215002050e+03,5.581861359487877962e+03,5.662453622166615787e+03,5.912316650392880547e+03,6.329706054534736722e+03,6.737616529825778343e+03,6.920468622805930863e+03,7.634068997338381450e+03,7.901066167163013233e+03,7.960929418573602561e+03,7.510703813681393513e+03,7.073671914348701648e+03,6.386678960223666763e+03,5.806480579395645691e+03,5.292031281282920645e+03,4.950855802466520799e+03,4.520031021510297251e+03,4.295738249931049722e+03,4.060553960744752658e+03,4.000416365542563653e+03,3.994605132382571355e+03,4.001167683615811711e+03,3.993322261934805283e+03,3.953550237721958638e+03,2.545624260181803947e+03,0.000000000000000000e+00,1.308606233403905208e+03,2.288239015701332846e+03,2.874615210121856308e+03,3.420860933827755616e+03,0.000000000000000000e+00
4.100217078546444100e+03,4.489540771214759843e+03,4.712159907455571556e+03,4.947427659170952211e+03,5.057150341893361656e+03,5.171535978344209980e+03,5.311162072307552080e+03,5.588312394592930104e+03,6.007703678135757400e+03,6.433161877616207676e+03,6.636722394633394288e+03,7.411399071105794064e+03,7.732591384204970382e+03,7.824884085569392482e+03,7.380002305794270796e+03,6.920532612380960927e+03,6.166872791287755717e+03,5.563787375546909061e+03,5.185862463752564508e+03,4.897646699119691220e+03,4.391087429243090810e+03,4.143849297350224333e+03,3.946554048083105499e+03,3.946492918466486572e+03,3.954110750383773848e+03,3.976694445475219254e+03,3.963051475759622463e+03,3.991496351473554569e+03,2.911215329277504225e+03,1.308606233403905208e+03,0.000000000000000000e+00,1.234324399009352874e+03,1.912652169448835821e+03,2.597453076100818180e+03,0.000000000000000000e+00
3.514239246151181760e+03,3.971838070815513220e+03,4.246155144941085382e+03,4.489758623188127785e+03,4.650031744007228554e+03,4.817767685227306174e+03,5.000365479943556238e+03,5.249475595039344626e+03,5.660883857341814291e+03,6.065171352921868674e+03,6.290458685092778069e+03,7.130228380610471504e+03,7.487253951514908294e+03,7.627201488128132041e+03,7.220147246950393310e+03,6.791319477716668189e+03,6.001309091909088238e+03,5.368851777872549974e+03,5.073974604998336872e+03,4.825311508616859101e+03,4.322246280350195775e+03,4.113351533826499690e+03,3.983921818127093047e+03,4.008275068471739814e+03,4.025219826746822037e+03,4.051927257560774706e+03,4.054681525070457610e+03,4.169694127962555285e+03,3.134369138425114670e+03,2.288239015701333301e+03,1.234324399009352874e+03,0.000000000000000000e+00,8.927282279752092791e+02,1.682850647768516183e+03,0.000000000000000000e+00
3.067446706747792177e+03,3.541706189548863222e+03,3.848424857692469686e+03,4.099641210556192163e+03,4.293689201949952803e+03,4.514064254053915647e+03,4.739812926493698797e+03,4.914074014029873069e+03,5.334933045881234648e+03,5.736387341977202595e+03,5.992846147898920208e+03,6.886346126939934038e+03,7.278051165979708458e+03,7.459104334567616206e+03,7.117025546275609486e+03,6.747016421645985247e+03,5.998127425668446449e+03,5.370422176560569824e+03,5.096912099245777426e+03,4.820985984587010535e+03,4.366185141519174977e+03,4.217608557964702413e+03,4.144398564081143377e+03,4.180144108965210762e+03,4.205872143725602655e+03,4.235845058804167820e+03,4.256669825632545326e+03,4.386709639892488667e+03,3.553329015109731699e+03,2.874615210121856308e+03,1.912652169448835821e+03,8.927282279752092791e+02,0.000000000000000000e+00,9.497585649977901312e+02,0.000000000000000000e+00
