9.477963646386026812e+04,1.014527839369415306e+05,6.054486401743105671e+04,4.783452014439280902e+04,8.407855385028797900e+04,9.076908617903788399e+04,8.656071263569701114e+04,8.624299221128152567e+04,5.251749256941003114e+04,7.369859414383037074e+04,0.000000000000000000e+00,7.279775310176855419e+04,7.435785627475474030e+04,8.678023416077830188e+04,5.634518154987671005e+04,6.290978527136257617e+04,6.990719647345341218e+04,6.945942187029749039e+04,6.964079907879857637e+04,5.854685640578684252e+04,5.815770175995505269e+04,7.348300714148722182e+04,8.035067974613694241e+04,8.838270446692942642e+04,9.080521826659659564e+04,8.852205780607332417e+04,6.868204152469712426e+04,7.820668471997247252e+04,8.644550861605907266e+04,8.068307449865838862e+04,8.095393117144775169e+04,9.301525900624929636e+04,8.161196030199142115e+04,9.969312694853928406e+04,9.294048346716717060e+04,8.301212574544729432e+04,8.238711098831173149e+04,7.788466198524662468e+04,9.018559697768816841e+04,7.248658820392093912e+04,8.250037843886436895e+04,9.694197478618015884e+04,7.841054735033084580e+04,8.426353888050884416e+04,9.046591766024768003e+04
8.524399264724949899e+04,9.040817922744595853e+04,7.215481190236806287e+04,6.904653267583371780e+04,7.900106538381399878e+04,8.623499892219381582e+04,6.561588477732682077e+04,6.153950052157210303e+04,7.076304907223414921e+04,4.608713316823394416e+04,7.279775310176855419e+04,0.000000000000000000e+00,5.043545778737767978e+04,5.907353430071500770e+04,7.417492714372627961e+04,8.206596192359166162e+04,7.373522897577821277e+04,8.426816240695385204e+04,7.147431515896992642e+04,7.656035251790570328e+04,7.246960216838341148e+04,6.109337819091427809e+04,5.805337001702545240e+04,6.471160627996838593e+04,6.528335258786361373e+04,9.088548386966371618e+04,7.246153564171020116e+04,7.432733663404446270e+04,7.461852329683267453e+04,6.797194420003918640e+04,7.301305712983006379e+04,7.186952488441365131e+04,7.198737759959118557e+04,7.588243650908659038e+04,7.918021990511438344e+04,8.006300906507945911e+04,7.265318688505778846e+04,6.790631121462234296e+04,6.513805636748389952e+04,6.986579665249817481e+04,6.385443662042169308e+04,7.587961791987725883e+04,7.690923257537272002e+04,7.246806227880409278e+04,6.971873101493917056e+04
8.891089745107354247e+04,9.462864020240204991e+04,7.466873651892638009e+04,7.227925413514365209e+04,8.418849554290388187e+04,9.257319574381141865e+04,6.682735723905039777e+04,5.941992426226632961e+04,7.643372901481633016e+04,4.872343927493203955e+04,7.435785627475474030e+04,5.043545778737767978e+04,0.000000000000000000e+00,5.917960902109074959e+04,6.707231000196335663e+04,7.573287131167360349e+04,7.312507396615012840e+04,8.052771651149084209e+04,7.035612323742246372e+04,7.098896096107350604e+04,6.745131402063724818e+04,6.050309688217009534e+04,5.985696993018111243e+04,6.229902555150396074e+04,6.428271480300746771e+04,9.096435517033809447e+04,6.856199085660885612e+04,6.952251872594641463e+04,7.824179120663020876e+04,6.893793991780524084e+04,7.451050444735607016e+04,7.491502845075904042e+04,7.302276656936533982e+04,7.944266410507124965e+04,7.955975192548280756e+04,8.173676194344597752e+04,6.757130077925349178e+04,6.945387637769719004e+04,6.767402790994421230e+04,7.007378869527857751e+04,6.422904551940374222e+04,7.947595847592262726e+04,7.954529873809572018e+04,7.483019149009854300e+04,7.346314080392861797e+04
9.316685379647559603e+04,1.024524226523398975e+05,8.390717133634204220e+04,8.086696548721508589e+04,7.707649586323650146e+04,8.424590319679779350e+04,4.208608710065858759e+04,5.399132147032010835e+04,8.421875601801402809e+04,5.232397388280868472e+04,8.678023416077830188e+04,5.907353430071500770e+04,5.917960902109074959e+04,0.000000000000000000e+00,7.543277999207377434e+04,7.981341676894445845e+04,6.850270848983772157e+04,7.919291071666522475e+04,6.706678400088568742e+04,7.542358571869920706e+04,7.154798671209973691e+04,5.376667535441418295e+04,4.490574422548299481e+04,4.258782358191505045e+04,4.972128562407750724e+04,9.222449590055398585e+04,6.752974309228817583e+04,6.842924049215058039e+04,6.345919167465323699e+04,5.690153618313173502e+04,6.567947694675531238e+04,5.956272387529497792e+04,6.833688940015097614e+04,6.786044043149035133e+04,7.385085127396327152e+04,7.420308483703831735e+04,6.794000982402465888e+04,5.974983054183204513e+04,5.050759102792570775e+04,6.523490404342507099e+04,5.063497615724441130e+04,7.050420793588602100e+04,7.591466734652125160e+04,6.913983856006035057e+04,6.436468538638975588e+04
9.178110517784234253e+04,1.012237407879750099e+05,6.783337035461960477e+04,5.563333937287511071e+04,8.040664274037150608e+04,9.114259213573930901e+04,7.708152139491733396e+04,7.787873158600037277e+04,6.159411302587572573e+04,6.794091536196474044e+04,5.634518154987671005e+04,7.417492714372627961e+04,6.707231000196335663e+04,7.543277999207377434e+04,0.000000000000000000e+00,5.243130765211982362e+04,5.659011693651972018e+04,5.811178213103321468e+04,5.455470984250646143e+04,4.226751096422740375e+04,3.717240353780753503e+04,6.053148898254829692e+04,6.886078206222811423e+04,7.796806014644398238e+04,8.208311692086479161e+04,9.052087882484120200e+04,5.252457195869916904e+04,6.326080906234449503e+04,7.777487559760078148e+04,6.879679951212454762e+04,6.817680839471216314e+04,8.580977420822260319e+04,6.968325579522422049e+04,9.401606469582035788e+04,8.890427404611071688e+04,7.288396607698497246e+04,7.200565559732257680e+04,6.703048791077036003e+04,8.184892168365723046e+04,5.818446573136696679e+04,7.217240220472057990e+04,9.154860164961699047e+04,6.811084096040522854e+04,7.904314637307643716e+04,8.441715875999911805e+04
9.013364509807976719e+04,1.015330365989343700e+05,7.460722496142302407e+04,6.364990436320052686e+04,7.712910634053194372e+04,8.971497339166047459e+04,7.960896681069549231e+04,7.986425885212895810e+04,6.592574003966810415e+04,7.628597168039236567e+04,6.290978527136257617e+04,8.206596192359166162e+04,7.573287131167360349e+04,7.981341676894445845e+04,5.243130765211982362e+04,0.000000000000000000e+00,6.184489468644929730e+04,4.042257023688246409e+04,5.975807484349024890e+04,4.593567001917884045e+04,5.464111665525726130e+04,6.827319326629801071e+04,7.693015291736042127e+04,8.012051101656444371e+04,8.161273552168975584e+04,8.941592792238839320e+04,6.041431387602753239e+04,6.613644017063709907e+04,8.153853073172645236e+04,7.545432038510141138e+04,7.486660036580619635e+04,8.601139383179877768e+04,7.190928978697246930e+04,9.130059277950403339e+04,8.888249088293367822e+04,7.846402916623681085e+04,7.196868865848705173e+04,7.226086284274203354e+04,8.310059396765864221e+04,6.542183986763643770e+04,7.732869724824500736e+04,8.856989816774422070e+04,6.896813749680211185e+04,8.151293504169036169e+04,8.262539832077310712e+04
8.840346327366336482e+04,9.991084283055395645e+04,7.982642937788642303e+04,6.853049135644445778e+04,7.030870677155780140e+04,8.403393105499347439e+04,6.484988257934605645e+04,7.774719085242766596e+04,7.407986660430477059e+04,6.890819451833909261e+04,6.990719647345341218e+04,7.373522897577821277e+04,7.312507396615012840e+04,6.850270848983772157e+04,5.659011693651972018e+04,6.184489468644929730e+04,0.000000000000000000e+00,5.949598569464746834e+04,4.360768511779999244e+04,5.619861057199138304e+04,4.948923870791254012e+04,5.174749573543691076e+04,6.444808709168367932e+04,6.761004771234838699e+04,6.871448962595140620e+04,9.278167936792736873e+04,5.159304557463804667e+04,5.605116634230979253e+04,5.947907053559143242e+04,5.265783377618407394e+04,5.034441281810695364e+04,7.204382816113288573e+04,5.364468270222479623e+04,8.168380894916903344e+04,7.653483936744125094e+04,5.659491778517845523e+04,6.030746874696866143e+04,5.001536759392731619e+04,6.863952494412344822e+04,4.077894717457205843e+04,5.760270401446340838e+04,7.949173575493882527e+04,5.683124305931451818e+04,6.329470847551199404e+04,7.202633425660226203e+04
8.998581818079552613e+04,1.029255680631005671e+05,7.938747196223944775e+04,6.789641149574921292e+04,7.253416642674323521e+04,8.520260196274703776e+04,7.828322972173757444e+04,8.330248206052773457e+04,7.179313678046183486e+04,8.068939509005907166e+04,6.945942187029749039e+04,8.426816240695385204e+04,8.052771651149084209e+04,7.919291071666522475e+04,5.811178213103321468e+04,4.042257023688246409e+04,5.949598569464746834e+04,0.000000000000000000e+00,5.899819771070147544e+04,5.022938949570453406e+04,5.831811367643783888e+04,6.811709445424345904e+04,7.746738423362310277e+04,7.821703770563157741e+04,7.945025216028749128e+04,8.950710751231943141e+04,5.844476648654391465e+04,6.361872584126771835e+04,7.857475048215706192e+04,7.294974742169110687e+04,7.240794400862124166e+04,8.328670399356121197e+04,6.983098193336499389e+04,8.822512146145904262e+04,8.487014930861242465e+04,7.487534881833243708e+04,6.840964493565475277e+04,6.968219859715279017e+04,8.100056853778487130e+04,6.331310734050879546e+04,7.485728162606515980e+04,8.508941270869941218e+04,6.612132266691427503e+04,7.695221313328797987e+04,7.957877219320138101e+04
8.665680213796129101e+04,9.661807988961404772e+04,7.508724859566430678e+04,6.362515324233841966e+04,7.308260225480135705e+04,8.775192338316209498e+04,6.604704384754440980e+04,7.842560567328667094e+04,6.843376436055358499e+04,6.746677639318765432e+04,6.964079907879857637e+04,7.147431515896992642e+04,7.035612323742246372e+04,6.706678400088568742e+04,5.455470984250646143e+04,5.975807484349024890e+04,4.360768511779999244e+04,5.899819771070147544e+04,0.000000000000000000e+00,5.698441697907065100e+04,4.769640555406249041e+04,4.995846783968694217e+04,6.362602610741604440e+04,6.677065190052881371e+04,7.202290666555197095e+04,8.989888188341715431e+04,4.270388217975060252e+04,4.867692571434778802e+04,6.127512684605606046e+04,5.256574541150098958e+04,5.156533064203140384e+04,7.216163597015164851e+04,5.074940854608639347e+04,8.443835344334009278e+04,8.000585398790008912e+04,6.032178989755413204e+04,5.966319330300070578e+04,5.147024665010033641e+04,6.905392340530673391e+04,3.986022666769303760e+04,5.856709704072696331e+04,8.507066570407024119e+04,5.172367198123263370e+04,6.375392419033514307e+04,7.698405798460643564e+04
9.519816899091412779e+04,1.052030716492863721e+05,7.381152811120259867e+04,6.139407071805423766e+04,8.020593706965872843e+04,9.086864147584786406e+04,7.656734452101273928e+04,7.749405207211196830e+04,6.743122330608873744e+04,7.027872893936540640e+04,5.854685640578684252e+04,7.656035251790570328e+04,7.098896096107350604e+04,7.542358571869920706e+04,4.226751096422740375e+04,4.593567001917884045e+04,5.619861057199138304e+04,5.022938949570453406e+04,5.698441697907065100e+04,0.000000000000000000e+00,3.683091989227254089e+04,6.008899236040397955e+04,6.942124783762315928e+04,7.685942213547680876e+04,7.965194006076719961e+04,9.107744402368928422e+04,5.823179700606534607e+04,6.765754100123021635e+04,7.827431529492243135e+04,7.109643873719128896e+04,7.009409133602248039e+04,8.456929896113187715e+04,7.031847040113985713e+04,9.117030567020970921e+04,8.783594601110643998e+04,7.546080107358228997e+04,7.246258711761514132e+04,6.850319039772442193e+04,8.135754252474907844e+04,6.218938577710567915e+04,7.333607569720668835e+04,8.897188334899157053e+04,7.242364352659057477e+04,7.995272621923948464e+04,8.164529699185698701e+04
9.184045847494895861e+04,1.007496695318554994e+05,6.989156707834629924e+04,5.806639706691989704e+04,7.898181271800704417e+04,9.011049309597429237e+04,7.324323316183811403e+04,7.716844330712038209e+04,6.469121696009315201e+04,6.600328889532329049e+04,5.815770175995505269e+04,7.246960216838341148e+04,6.745131402063724818e+04,7.154798671209973691e+04,3.717240353780753503e+04,5.464111665525726130e+04,4.948923870791254012e+04,5.831811367643783888e+04,4.769640555406249041e+04,3.683091989227254089e+04,0.000000000000000000e+00,5.397419799723440519e+04,6.478443343975840253e+04,7.401112242388809682e+04,7.845926284950981790e+04,9.178704666418179113e+04,4.979524551824475202e+04,6.236053386023261555e+04,7.243214328290993581e+04,6.434846316303815547e+04,6.311997127604821435e+04,8.198803955320267414e+04,6.453788172762742033e+04,9.139697007802990265e+04,8.536796042882400798e+04,6.939626935137833061e+04,6.926085554947072524e+04,6.258790770055913890e+04,7.814450897891154455e+04,5.353664858248453675e+04,6.805306164473626995e+04,8.900490292550224694e+04,6.611765790703342645e+04,7.477717988055678143e+04,8.127252769608427479e+04
9.050020948103668343e+04,1.001817843378306279e+05,7.546757662216491008e+04,6.798110530466954515e+04,7.614193028592556948e+04,8.760729628226502973e+04,5.708221010768622364e+04,6.762219713887068792e+04,7.381655411370986258e+04,5.346529994720732066e+04,7.348300714148722182e+04,6.109337819091427809e+04,6.050309688217009534e+04,5.376667535441418295e+04,6.053148898254829692e+04,6.827319326629801071e+04,5.174749573543691076e+04,6.811709445424345904e+04,4.995846783968694217e+04,6.008899236040397955e+04,5.397419799723440519e+04,0.000000000000000000e+00,4.402141997306010308e+04,5.626269532884800719e+04,6.475007191844653426e+04,9.141564551055226184e+04,5.113998847282108181e+04,5.706127298011526727e+04,5.832433953333822865e+04,4.770021116654542857e+04,5.095690706643801968e+04,6.524679238689156773e+04,5.292122613847815956e+04,7.962107649220521853e+04,7.463399020925966033e+04,6.560056691151067207e+04,6.034610617835398443e+04,4.507841969279455225e+04,6.203892111588037369e+04,4.741132376693761762e+04,4.874833667133621930e+04,8.146229823393971310e+04,6.565597803957731230e+04,6.193591796813663677e+04,7.273324572710589564e+04
9.340748555716358533e+04,1.032100278504440939e+05,7.998245669381116750e+04,7.444084227387422288e+04,7.720500926681433339e+04,8.703017182755046815e+04,5.026836416121265211e+04,6.026764285805926193e+04,7.843353944228174805e+04,4.890286967039808951e+04,8.035067974613694241e+04,5.805337001702545240e+04,5.985696993018111243e+04,4.490574422548299481e+04,6.886078206222811423e+04,7.693015291736042127e+04,6.444808709168367932e+04,7.746738423362310277e+04,6.362602610741604440e+04,6.942124783762315928e+04,6.478443343975840253e+04,4.402141997306010308e+04,0.000000000000000000e+00,4.692464115413565014e+04,5.800330247973622318e+04,9.292060289360680326e+04,6.382856181556852243e+04,6.638495481574442238e+04,6.077749050795786752e+04,5.173259737878791930e+04,6.130931188291011495e+04,6.059697893918285263e+04,6.413858161651324917e+04,7.328693307511047169e+04,7.358985679728390824e+04,7.232509039822049090e+04,6.692979010707788984e+04,5.256933198273788003e+04,5.381341854655455245e+04,6.125744998319885781e+04,4.556041213109531964e+04,7.585851031433971366e+04,7.404249510247228318e+04,6.632809731345191540e+04,6.798353367135519511e+04
9.388517268687940668e+04,1.035601849645390466e+05,8.519937664482271066e+04,8.219894356106409396e+04,7.667276955999447091e+04,8.565912190381770779e+04,4.392482491206363920e+04,5.638039523530602310e+04,8.611167012019091635e+04,5.753666145163511101e+04,8.838270446692942642e+04,6.471160627996838593e+04,6.229902555150396074e+04,4.258782358191505045e+04,7.796806014644398238e+04,8.012051101656444371e+04,6.761004771234838699e+04,7.821703770563157741e+04,6.677065190052881371e+04,7.685942213547680876e+04,7.401112242388809682e+04,5.626269532884800719e+04,4.692464115413565014e+04,0.000000000000000000e+00,4.381321694293582550e+04,9.025690732323538396e+04,6.897194576862693066e+04,6.597456574569252552e+04,6.310151650493425404e+04,5.567926708589466580e+04,6.435449934628179471e+04,5.566672674048678891e+04,6.704858770324313082e+04,6.539372657900189370e+04,7.088290035450806317e+04,7.418879644003979047e+04,6.502228207229068357e+04,5.645296926646238717e+04,4.209989309566825978e+04,6.444606073039729381e+04,4.868463150043835049e+04,6.931395599813181616e+04,7.725869934044545516e+04,7.021617896657894016e+04,6.209383774310250737e+04
9.118321348923219193e+04,1.006095038591203192e+05,8.873252830714145966e+04,8.671046726446425600e+04,7.287553531726288202e+04,8.255194455344606831e+04,4.773888507053751528e+04,5.505804957194659073e+04,9.046121933612138673e+04,6.166597557721006160e+04,9.080521826659659564e+04,6.528335258786361373e+04,6.428271480300746771e+04,4.972128562407750724e+04,8.208311692086479161e+04,8.161273552168975584e+04,6.871448962595140620e+04,7.945025216028749128e+04,7.202290666555197095e+04,7.965194006076719961e+04,7.845926284950981790e+04,6.475007191844653426e+04,5.800330247973622318e+04,4.381321694293582550e+04,0.000000000000000000e+00,9.117750468301733781e+04,7.551480860069426126e+04,6.821969983972061891e+04,6.218451318544449168e+04,5.901305580123584514e+04,6.534381339159011986e+04,5.168662401649349340e+04,6.592349233854742488e+04,5.600652017697022529e+04,6.508507312399796501e+04,7.198719271663234395e+04,6.238087391446866968e+04,6.112950639511706686e+04,4.208045167427473643e+04,6.748707706993907050e+04,5.341908196203865373e+04,6.109776214032313874e+04,7.604669952805720095e+04,6.888414275675425597e+04,5.351024737479130272e+04
