0.000000000000000000e+00,5.558081123713236593e+03,1.023564808239648119e+04,1.222665510722827275e+04,1.033576772937341229e+04,8.429781656589797421e+03,8.244352841659421756e+03,8.714368619954344467e+03,8.713490033020989358e+03,8.624819959473588824e+03,7.045848225886092223e+03,7.405412960200862472e+03,1.200693776299538149e+04,1.473643987611050761e+04,1.270837531359183413e+04,7.881899742800242166e+03,6.687168799690564811e+03,6.741879518683450442e+03,7.517361911675544434e+03,7.878020471892405112e+03,8.189140498923665291e+03,8.381184761118223832e+03,8.251047017735909321e+03,7.364043733650069044e+03,7.448387804678898647e+03,7.308905139166482513e+03,8.513899165482285753e+03,1.159279487440370212e+04,1.173911688898844659e+04,1.080240160540449324e+04,1.459834649312487636e+04,1.488007555611041244e+04,1.130509802896215842e+04,1.129387431309555541e+04,7.580722649516251295e+03,6.854195779066812065e+03,6.620699056746153474e+03,6.734456440987265523e+03,1.330790051059893267e+04,1.237286031782641112e+04,1.242211915182841403e+04,9.510799732701585526e+03,7.173171853820656906e+03,8.835992423667594267e+03,1.320305825683325020e+04,1.457038322152922228e+04,1.270913062417022957e+04,8.597787267017511112e+03,6.924446861181960230e+03,1.758951137278506576e+04,7.375813951317114515e+03,1.129928444145420508e+04,1.729819985817405541e+04,1.758351720914919861e+04,1.291914481173830427e+04,9.509835639425613408e+03,1.292124892914333941e+04,1.291585463684068236e+04,8.196386764910477723e+03,6.935185970429626650e+03,6.688748471209739364e+03,8.972976515936959913e+03,1.188635419761292178e+04,1.193206239042057859e+04,8.884600103549937558e+03,9.505387723695355817e+03,1.625247628653692664e+04,1.352053246814716476e+04,1.246738768859688753e+04,1.046629939907662265e+04,9.651654377474513240e+03,9.646053585678369927e+03,9.220021553361188126e+03,9.952127131646020644e+03,1.084069681544707419e+04,1.390753888683716286e+04,9.472514959960026317e+03,9.636350692386999071e+03,1.006594141979116102e+04,1.054215099282662231e+04,1.030593694592264183e+04,9.412127011939915974e+03,9.416683581105759004e+03,8.060684476036843080e+03,9.494079827860005025e+03,2.390675208201870555e+04,1.390564583581468651e+04,1.174249874506180095e+04,9.999758313746022395e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.558081123713236593e+03,0.000000000000000000e+00,7.774576051321229897e+03,1.117692081428914571e+04,1.020980121147223508e+04,8.409876990776998355e+03,8.063503153785644827e+03,8.588579354778896231e+03,8.587490908939122164e+03,8.873932624390543424e+03,7.744050095969759241e+03,6.656334543542340725e+03,1.081220071133642159e+04,1.422298860608717951e+04,1.256680526006680157e+04,8.352668715247069485e+03,6.878477908180888335e+03,6.484850936348934738e+03,6.957696577651639018e+03,7.231812766443066721e+03,7.636348989464079750e+03,8.176848075172049903e+03,8.373646079615937197e+03,7.737859817517754891e+03,7.636991132347614439e+03,7.189757382709305602e+03,8.226029304051366125e+03,1.138034418050116619e+04,1.142022726958136991e+04,1.021960786375344833e+04,1.401854863703388946e+04,1.451871858823774710e+04,1.116718542576125401e+04,1.115874600182899485e+04,7.890802177218737597e+03,7.252251466498742047e+03,6.955792997367137104e+03,6.941097975904808663e+03,1.275656055177530834e+04,1.188963336506038286e+04,1.224839668419228656e+04,9.704373527207049847e+03,7.659680904290705257e+03,8.035117111778751678e+03,1.193685358691960027e+04,1.373878397902157667e+04,1.250395710254240112e+04,9.108765991553960703e+03,7.815562615704649943e+03,1.748768852968031933e+04,6.985619426921061859e+03,1.050912677416901533e+04,1.655052755453227292e+04,1.714718676958739161e+04,1.271369022397150366e+04,9.120786119871760093e+03,1.234415459955752158e+04,1.233968458538004779e+04,8.131348582970585085e+03,7.480099910206181448e+03,6.847981267822198788e+03,8.552908147395124615e+03,1.151701632368389437e+04,1.202763770100628608e+04,9.041635834048900506e+03,8.807582831477266154e+03,1.538753785445300491e+04,1.281423651863645682e+04,1.222858909822935493e+04,1.093086322706907958e+04,1.021288212667394691e+04,9.740661727464470459e+03,8.697153384872563038e+03,9.089157900121072089e+03,1.044315604169120888e+04,1.381678367059424272e+04,9.431804404955337304e+03,9.118400834454430878e+03,9.284945688825804609e+03,1.001268958205872696e+04,1.028877632827805064e+04,9.753116231350093585e+03,9.757016592062360360e+03,8.246613015185219410e+03,9.006106397575173105e+03,2.330285287255602452e+04,1.323304865772728044e+04,1.124337913322035638e+04,9.859432714129448868e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.023564808239648119e+04,7.774576051321229897e+03,0.000000000000000000e+00,5.949087184882479050e+03,7.795070550603714764e+03,8.842802270773714554e+03,8.720020100639467273e+03,8.009828968905135298e+03,8.010270421291845196e+03,7.909471136976698290e+03,8.620489068363734987e+03,8.254265772583603393e+03,7.135753569175436496e+03,9.567795897349367806e+03,9.092543960117345705e+03,8.468188859228097499e+03,8.607823831324112689e+03,8.131696133034025479e+03,7.580231585439126320e+03,8.171874448374830536e+03,8.200697815836645532e+03,8.014098195610638868e+03,8.343549784114729846e+03,9.749523395758635161e+03,1.059006311491002634e+04,9.938518232949354569e+03,7.423127852267656635e+03,8.084610029762405247e+03,8.266451361443583664e+03,7.619023975112147127e+03,9.839421595466512372e+03,1.029335872190303235e+04,8.422608701188370105e+03,8.416681359723188507e+03,8.961278901783814945e+03,9.425539518893467175e+03,9.518781615545405657e+03,8.951577669761823927e+03,1.088218350740734058e+04,8.358373864973249511e+03,8.847949837862708591e+03,8.292347375743529483e+03,9.032311768804802341e+03,8.994244913029429881e+03,8.763524956697894595e+03,9.216353098945683087e+03,9.159876818676950279e+03,8.903045883291844802e+03,1.037770407063998937e+04,1.759842468960102633e+04,9.502840990403352407e+03,7.626672821967258642e+03,1.173301659610362731e+04,1.227943232491708659e+04,9.068797856141529337e+03,7.652060782705688325e+03,1.037907290871611622e+04,1.038339606187581194e+04,8.048993801850227101e+03,8.499785520169898518e+03,8.240825187915266724e+03,7.068154505322558180e+03,7.977678804709534234e+03,8.813409978234618393e+03,8.154305420383126147e+03,7.944182406711909607e+03,1.208976749156071310e+04,8.763709976691194242e+03,8.821600629515432956e+03,8.915826035140487875e+03,8.862283020381042661e+03,8.034911248904908462e+03,6.781357599248762199e+03,6.628969678615176235e+03,7.659682877102513885e+03,1.119141755493419623e+04,8.124416915829910067e+03,7.291816364177664582e+03,6.756942183167320763e+03,7.247666605344251366e+03,8.047470768991850491e+03,8.360757388604955850e+03,8.363950820834288606e+03,7.957869291881291247e+03,7.380312888579506762e+03,2.005743676157157824e+04,8.946422127805586570e+03,7.800787723756579908e+03,7.824293833950783664e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.222665510722827275e+04,1.117692081428914571e+04,5.949087184882479050e+03,0.000000000000000000e+00,5.583830734063012642e+03,9.012931173227365434e+03,9.740294371549784046e+03,8.756203515222865462e+03,8.758885780229833472e+03,8.307085516459907012e+03,9.486781405958790856e+03,9.739432575303848353e+03,7.107069735286304422e+03,7.432344523171166657e+03,7.189210511438514004e+03,8.991153479331109338e+03,1.009751308766444708e+04,9.955701956388889812e+03,8.833426571835039795e+03,9.232861943442425400e+03,9.221193385047574338e+03,8.671772214105596504e+03,8.726138614021174362e+03,1.084339466628827540e+04,1.215511054842549493e+04,1.185601680816773842e+04,8.480587708932052919e+03,7.223306529714963290e+03,7.338203822008052157e+03,7.265365770405338480e+03,8.252169216501766641e+03,8.441082664893016045e+03,7.287428360616104328e+03,7.282653950007261301e+03,9.783949901070967826e+03,1.073890442374000122e+04,1.100177287733411686e+04,1.036779415090578368e+04,1.071993303254372586e+04,7.409698149497528902e+03,7.496322283478654754e+03,8.221289787969888494e+03,1.028931666017392672e+04,1.045524201856018044e+04,8.844379885303247647e+03,7.302440832427994792e+03,7.372034447076996003e+03,9.067784299988135899e+03,1.190878960637431919e+04,1.829210677071158352e+04,1.140144198969786339e+04,7.482622653707630889e+03,9.708607069102230525e+03,1.001751037489411465e+04,7.402765174056450633e+03,7.749589974816620270e+03,1.034776040718209333e+04,1.035565534703948833e+04,8.874555788570263758e+03,9.529892502600052467e+03,9.505680938844532648e+03,7.523938212281036613e+03,6.836708816707414371e+03,7.336973732783579180e+03,8.351764544094867233e+03,9.049344850442059396e+03,1.164996672861242405e+04,7.196903145720969405e+03,6.970956749256193689e+03,7.875337650609757475e+03,8.493471034990518092e+03,8.380250818309590613e+03,7.607702682880771135e+03,6.876097989089092152e+03,6.807155132652668726e+03,1.010719434088635717e+04,8.227606854703011777e+03,7.879560492537390019e+03,6.988362055748243620e+03,6.586301457486464642e+03,7.134040891699753047e+03,8.052184051547769741e+03,8.052484357844703482e+03,8.734820674874943506e+03,8.122658404460685233e+03,1.917553312021449892e+04,7.296090284833631813e+03,6.289364558964201933e+03,7.302424673429434733e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.033576772937341229e+04,1.020980121147223508e+04,7.795070550603714764e+03,5.583830734063012642e+03,0.000000000000000000e+00,5.686202052141462445e+03,7.579289463912684369e+03,7.757715134697310532e+03,7.761548427987845571e+03,7.622919789103861149e+03,7.956606172092331690e+03,8.271938312417709312e+03,7.972754333771154052e+03,9.125668018166074035e+03,7.413115711733913486e+03,7.154327369579299557e+03,8.640855551776463471e+03,8.778906904874100292e+03,7.630426331470674995e+03,7.355649514337830624e+03,7.392516877070844203e+03,7.373909433491327036e+03,7.154537697620018662e+03,8.477238648941711290e+03,9.805741623037951285e+03,1.011332867501545661e+04,8.123094046537275972e+03,7.985309901451778387e+03,7.494700268263704857e+03,7.108308667405397500e+03,9.356949384162477145e+03,9.479359929165499125e+03,7.120109877429318658e+03,7.110831737567687924e+03,7.846240656801523073e+03,8.696416356433570400e+03,8.999023903858858830e+03,8.549793805181019707e+03,1.065275075065376404e+04,7.753871842863786696e+03,7.953320697112109883e+03,7.273053149201606175e+03,8.832324527300586851e+03,9.505384427318584130e+03,9.577583776715397107e+03,8.646933354920964121e+03,7.203182475668494590e+03,7.275982423166122317e+03,9.973197893465441666e+03,1.800062060041268705e+04,1.006935017212577441e+04,7.874247935870214860e+03,1.149651264031349456e+04,1.178833789999436340e+04,8.136532710900636630e+03,6.770580657849430281e+03,1.025524657052288603e+04,1.025968561355015845e+04,7.606809120781274942e+03,7.970068248697084528e+03,7.960882991226554623e+03,6.921866439046595588e+03,7.415227875422606303e+03,7.421018371265973656e+03,7.187931428597681588e+03,8.543570519532317121e+03,1.281866396227692348e+04,8.304248745203985891e+03,6.663408728938099557e+03,6.536925211613014653e+03,7.520491362493112319e+03,8.202582418563986721e+03,7.815176019913024902e+03,7.082936388877755235e+03,6.403367204491330995e+03,1.002068162463122644e+04,7.376574076840231101e+03,7.583547960332794901e+03,7.044274089247545817e+03,6.238616272860496792e+03,6.112593230372840480e+03,6.811261810005838925e+03,6.814051397255822849e+03,7.608477808047775397e+03,8.074191965075448024e+03,2.048633185267130830e+04,8.544730826005521521e+03,6.131345583692588662e+03,5.994667130041475502e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.429781656589797421e+03,8.409876990776998355e+03,8.842802270773714554e+03,9.012931173227365434e+03,5.686202052141462445e+03,0.000000000000000000e+00,4.179408078770141401e+03,6.385193575765697460e+03,6.388772721649162122e+03,7.667964419148918751e+03,7.528073591563765149e+03,7.097033832681208878e+03,9.421383166912228262e+03,1.174745929505134518e+04,9.668157097744535349e+03,6.131165241797171802e+03,6.742986891743287742e+03,7.327478162521068043e+03,6.887542022457060739e+03,6.031402471878156575e+03,5.769640331559260630e+03,6.404106017930095732e+03,6.555480209548155472e+03,6.438727427752193762e+03,6.907663771332336182e+03,7.358330139674616476e+03,7.637392021422561811e+03,9.864707677146639980e+03,9.349354291429315708e+03,8.008434074982092170e+03,1.147660863573279130e+04,1.167884022971074228e+04,8.298847684401102015e+03,8.291785238683227362e+03,6.145465772059512346e+03,6.413621485210617720e+03,6.775451104293113531e+03,6.626919503895547678e+03,1.140367865110977073e+04,9.198840452288934102e+03,9.548916267770338891e+03,7.882762481093410315e+03,7.647395671439782745e+03,8.769594644122522368e+03,1.088269138994988498e+04,1.089200154037609900e+04,8.891553832461237107e+03,6.255018571781633909e+03,7.557709588375445492e+03,1.774914933172868041e+04,8.475110972724840394e+03,9.341851809048446739e+03,1.420001194835178649e+04,1.451739019245533746e+04,1.026763647475786274e+04,7.064039370092863464e+03,1.065784743745185551e+04,1.065556166724417744e+04,6.547325569353584797e+03,6.687407328537557987e+03,6.620087814120469375e+03,7.179914987116640987e+03,9.127540924769044068e+03,9.312093994132368607e+03,7.235227539998702923e+03,8.235788749921475755e+03,1.427145628324050813e+04,1.045617294020887493e+04,8.644945761670345746e+03,7.082687633314831146e+03,7.681234413237967601e+03,8.734388759381001364e+03,8.381731682653711687e+03,8.106175389445075780e+03,7.901066566539514497e+03,1.128493886164697869e+04,7.385400222360633961e+03,7.800989687924978170e+03,7.652104670539288236e+03,7.357802834783993603e+03,7.033027181330445273e+03,7.018814057786205012e+03,7.023790540410144786e+03,6.968410076911346550e+03,8.448506002049511153e+03,2.233012365741734902e+04,1.102398901386329271e+04,7.877638803036777063e+03,6.170002088960550282e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.244352841659421756e+03,8.063503153785644827e+03,8.720020100639467273e+03,9.740294371549784046e+03,7.579289463912684369e+03,4.179408078770141401e+03,0.000000000000000000e+00,4.440686608572563273e+03,4.444373734159744345e+03,6.978753518119588080e+03,7.755748957314758627e+03,7.399569972490125110e+03,9.398925446855875634e+03,1.204385496609969050e+04,1.024081840262567312e+04,6.517056612374064571e+03,6.200631768887196813e+03,6.625020142526957898e+03,6.910803900817614704e+03,6.509491779104002489e+03,5.951396428103596918e+03,6.227950902539619165e+03,6.582218943655868316e+03,6.690611456860018734e+03,6.844324428962163438e+03,6.548644516233853210e+03,6.816487829764908383e+03,9.811351186819842042e+03,9.787989999086768876e+03,8.362409248801766807e+03,1.155630360452678906e+04,1.180962485527044555e+04,8.381093411827523596e+03,8.373855643210854396e+03,6.000010453694535499e+03,6.088321534800115842e+03,6.398564109756696780e+03,6.372022895264713043e+03,1.145678220288940247e+04,9.289995742135155524e+03,9.626810721452186044e+03,7.953922875607457172e+03,7.785330179253841379e+03,8.677457519342853629e+03,1.103755131861731388e+04,1.124084065163967716e+04,9.309863318008508941e+03,6.240818028645470804e+03,6.936254777135350196e+03,1.750192896352996468e+04,8.083853433439671790e+03,9.599559191268434006e+03,1.460140928890844225e+04,1.483810416536495359e+04,1.059393793114197797e+04,7.320987418222896849e+03,1.065287141781235186e+04,1.064930181853350950e+04,6.009857569027735735e+03,6.401814412943997922e+03,6.442042214149813844e+03,7.126963433172492842e+03,9.293022956318727665e+03,9.653127898366536101e+03,7.541413520613305991e+03,8.002101029660192580e+03,1.412771636417816262e+04,1.066148229218933739e+04,9.259838551508317323e+03,7.495222389406890215e+03,7.365035113441217618e+03,8.288875851940954817e+03,8.134010989529001563e+03,8.197668205044683418e+03,8.446836889892270847e+03,1.172623262888236241e+04,7.265842896732599002e+03,7.400647118852380117e+03,7.484164868425727036e+03,7.541189104584980669e+03,7.421716775038575179e+03,7.091820797384949401e+03,7.099688076090193135e+03,6.587797693041588900e+03,8.100802923167530025e+03,2.246870231628370675e+04,1.144097074844030249e+04,8.436245735581136614e+03,6.227025391165680958e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.714368619954344467e+03,8.588579354778896231e+03,8.009828968905135298e+03,8.756203515222865462e+03,7.757715134697310532e+03,6.385193575765697460e+03,4.440686608572563273e+03,0.000000000000000000e+00,1.534141091584763217e+02,4.703539187557516016e+03,7.292886221822231164e+03,7.949295566275018246e+03,8.664090411962886719e+03,1.061599446328250087e+04,9.265533216052897842e+03,6.904741607523555103e+03,6.754722734666592260e+03,6.724609059268708734e+03,6.847221212530869707e+03,7.245942903139361079e+03,6.929649077214054159e+03,6.384524901840541133e+03,6.565145069058045010e+03,7.665437647866822772e+03,8.455667514224525803e+03,7.727733266905925120e+03,5.977368847020673456e+03,8.156720398951260904e+03,8.622479084089256503e+03,7.678257774029527354e+03,1.025463495747711204e+04,1.026642468870685479e+04,7.168269037919800212e+03,7.157960393855196344e+03,6.406331061275694992e+03,6.899792992063846214e+03,7.208422327003619102e+03,7.000310358199175425e+03,1.107773221878510958e+04,8.102170614512329848e+03,8.363185172063513164e+03,7.134181912143436421e+03,7.966636262145600995e+03,9.141700686658052291e+03,1.042855021350314382e+04,1.032606322209324208e+04,8.675257504983846957e+03,6.511775052421031432e+03,7.918932230210500165e+03,1.757257650431500588e+04,8.503541177389337463e+03,8.646576445173104730e+03,1.324831628295954943e+04,1.345001510531980239e+04,9.514073447033910270e+03,7.132234892062606377e+03,1.048276678384309525e+04,1.048040858512256818e+04,6.174770153167144599e+03,6.527701892703074009e+03,6.829315558677819354e+03,6.657399225256343925e+03,8.199686125429150707e+03,8.596782460122296470e+03,7.243089587860803476e+03,7.895358383252740168e+03,1.324627898694572286e+04,9.457295948983928611e+03,8.460640348762673966e+03,7.203901304154572244e+03,6.603961555174398200e+03,6.815391877540415408e+03,7.005795450117590917e+03,7.463535206440549700e+03,7.949684626868319356e+03,1.136572067911024715e+04,6.978680494509263553e+03,6.596569024037300551e+03,6.591112248070597161e+03,6.802597347092247219e+03,6.871386913215619643e+03,6.737615816361810175e+03,6.744224104949191315e+03,6.279537969557263750e+03,7.246042812766440875e+03,2.158810246923564773e+04,1.033737868664546659e+04,7.832073295820899148e+03,6.011813582901177142e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.713490033020989358e+03,8.587490908939122164e+03,8.010270421291845196e+03,8.758885780229833472e+03,7.761548427987845571e+03,6.388772721649162122e+03,4.444373734159744345e+03,1.534141091584763217e+02,0.000000000000000000e+00,4.705466596299374032e+03,7.294585434873373742e+03,7.951453584792580841e+03,8.665800168221980130e+03,1.061700535828149987e+04,9.266232897521675113e+03,6.904885186912577410e+03,6.752296975433170701e+03,6.724305928660668542e+03,6.849076125856477120e+03,7.249106918173523809e+03,6.933900345404473228e+03,6.388484857755986013e+03,6.565880113637931572e+03,7.667134420513502846e+03,8.458040914485574831e+03,7.730118570313859891e+03,5.979301947366238892e+03,8.157177412152704164e+03,8.623052482219522062e+03,7.679748932528138539e+03,1.025661931524117244e+04,1.026737086329529666e+04,7.168136949956592616e+03,7.158039551596643832e+03,6.406723673003333715e+03,6.899769601628418059e+03,7.208715766348386751e+03,7.000429090023269055e+03,1.107603818560081709e+04,8.103117212255787308e+03,8.365068539268966560e+03,7.136502621499251291e+03,7.967896090632144478e+03,9.143028917037156134e+03,1.043051522643487806e+04,1.032918225224049456e+04,8.678574460512938458e+03,6.513798993930723555e+03,7.918720884362854122e+03,1.757059322972472364e+04,8.503594168219589847e+03,8.648845003171756616e+03,1.324996168547910929e+04,1.345096111394596301e+04,9.514336416400494272e+03,7.131791188443145984e+03,1.048222809224152661e+04,1.047986659160208364e+04,6.179171762191598646e+03,6.530097999945191077e+03,6.828429101923731650e+03,6.655955286641963539e+03,8.198850813782770274e+03,8.597633194987749448e+03,7.243288863186070557e+03,7.893471613372054890e+03,1.324505282066561085e+04,9.458558834316323555e+03,8.464455439594963536e+03,7.207532225233386271e+03,6.603848717898384166e+03,6.811583035128021038e+03,7.003480499802263694e+03,7.463514997044685515e+03,7.952298996726241967e+03,1.136709599384698049e+04,6.980974478299308430e+03,6.595869793539958664e+03,6.589833036158353025e+03,6.804340420316681048e+03,6.875413038097728531e+03,6.742660544786615901e+03,6.749336148425591091e+03,6.281551303442329299e+03,7.245298007827003858e+03,2.158728205062715642e+04,1.033796391945729374e+04,7.834216631050097931e+03,6.012799366536501111e+03,0.000000000000000000e+00,0.000000000000000000e+00
8.624819959473588824e+03,8.873932624390543424e+03,7.909471136976698290e+03,8.307085516459907012e+03,7.622919789103861149e+03,7.667964419148918751e+03,6.978753518119588080e+03,4.703539187557516016e+03,4.705466596299374032e+03,0.000000000000000000e+00,5.552232233775681379e+03,7.803300726117203340e+03,8.780175979000861844e+03,1.047931946475754194e+04,9.060295788647292284e+03,7.478658153557902551e+03,7.680223542753594302e+03,7.373297400454888702e+03,7.050810883232580636e+03,7.611993964206230885e+03,7.509565537070399841e+03,6.966410218565454670e+03,6.937848545798877240e+03,8.243580350794245533e+03,9.348082382083584889e+03,8.883764611169488489e+03,6.569965440463776758e+03,7.598393872684201597e+03,8.089683306533136602e+03,7.572616955554800370e+03,1.002759068769763871e+04,1.015535655591563227e+04,7.219741985232742991e+03,7.198589344833787436e+03,7.056551258700430481e+03,7.581894896542889001e+03,7.708821714258441716e+03,7.599035889140403015e+03,1.111171329923710618e+04,8.214934543595350988e+03,8.150342992100961965e+03,6.680198001057492547e+03,7.523496409397814205e+03,9.153710474143554165e+03,1.054208049253621175e+04,1.045923599822991127e+04,9.120796864553365594e+03,7.304384657328926551e+03,8.727755133289843798e+03,1.755706595014613777e+04,8.651590996907947556e+03,8.107475644942328472e+03,1.263557140685677587e+04,1.294804575130075318e+04,9.197435077237516452e+03,7.576781118067917305e+03,1.082836237233806060e+04,1.082618162398708591e+04,6.821948548618643144e+03,6.757414972540167582e+03,7.093532320203863492e+03,6.975780290882573354e+03,8.170582931740194908e+03,8.182910796966465568e+03,7.033617632484698333e+03,8.011418878353792934e+03,1.315917440419414561e+04,9.311013299671922141e+03,8.265638027399912971e+03,7.327566383944345944e+03,6.929015755021301629e+03,6.495048780930454996e+03,6.634807583243557929e+03,7.303401688406648645e+03,7.893411563519920492e+03,1.119136005536802077e+04,7.265837208012126212e+03,7.049445352492430175e+03,6.883124839457352209e+03,6.845294214925193046e+03,6.738371258859355294e+03,6.685345333056657182e+03,6.690054052264631537e+03,6.562543375518014727e+03,7.175839339214723623e+03,2.111338974837207934e+04,9.918835208273703756e+03,8.111929370446451685e+03,6.799145248566916052e+03,0.000000000000000000e+00,0.000000000000000000e+00
