0.000000000000000000e+00,6.673497142511653692e+03,6.096054434358881736e+03,5.596592395774812758e+03,6.490000273925685178e+03,5.915920178260985267e+03,6.345317897648792496e+03,6.534640634512529687e+03,6.963820822253035658e+03,6.511844251481717038e+03,6.521399986028903186e+03,6.481734207242152479e+03,6.044010138604608073e+03,6.269292738773998281e+03,6.235088906075558953e+03,6.162303555579745989e+03,6.244351420817570215e+03,6.249959884315691852e+03,6.141863226162621686e+03,6.459275776397489608e+03,6.467093568383094862e+03,6.651640875252749538e+03,6.661833581429853439e+03,5.929145226009478392e+03,6.308892093263631068e+03,6.288361136081302902e+03,6.446060984990921497e+03,6.984308269256164749e+03,6.980435023056311366e+03,6.167330639930203688e+03,6.047706764643187853e+03,7.010126817683154513e+03,6.991004839553936108e+03,6.473975139828002284e+03,6.263213161877128186e+03,6.815890412199370985e+03,6.658922301861038250e+03,6.975408797259770836e+03,6.394226892717801093e+03,6.756959087571196505e+03,6.847626685372242719e+03,6.570162292938835890e+03,6.976472500881502128e+03,7.458148161574739788e+03,6.630589172749132558e+03,7.692222247901571791e+03,7.116887537556175630e+03,7.244367827645322905e+03,7.088586240491769786e+03,7.160254775107163368e+03,6.914526126608807317e+03,7.273927068647350097e+03,7.285951558383554584e+03,6.974839822931819981e+03,7.268374462927286004e+03,7.637888909901796978e+03,7.718600621586551824e+03,7.038153664136651059e+03,7.603351278657823059e+03,7.077135633699415848e+03,7.481005094385561279e+03,7.577613212615207885e+03,7.260713991520859963e+03,7.684914660120441113e+03,8.243918997930864862e+03,7.643322728586903395e+03,8.097601112538113739e+03,7.601480155572069634e+03,8.132870970464367929e+03,7.642933984334066736e+03,8.067717727668339649e+03,8.211377587767445220e+03,8.158208565610496407e+03,8.213201710254892532e+03,8.333303059945050336e+03,8.462147941142269701e+03,8.697495565455103133e+03,7.345530152563713273e+03,8.837967482528028995e+03,8.188199456127957092e+03,8.046891470209716317e+03,8.210408509257589685e+03,8.249173898033714067e+03,9.302642061980774088e+03,8.674673980425279296e+03,8.887355637208562257e+03,8.502671939520620072e+03,8.964081554242562561e+03,8.874252669630541277e+03,8.141545171389659117e+03,8.436986132500174790e+03,8.631792893458237813e+03,8.588230078944632623e+03,8.251410822129511871e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.673497142511653692e+03,0.000000000000000000e+00,5.399647642825083494e+03,5.759175182070580377e+03,6.411928094488356692e+03,6.367434081148990117e+03,6.466384804853838432e+03,6.877940494395447786e+03,6.697027674025770466e+03,6.022739419160624493e+03,5.931747962353861112e+03,6.222364788049301751e+03,6.000157701631232158e+03,5.788171924038015277e+03,6.436749006896115134e+03,6.032987181598587085e+03,6.419837805150910754e+03,5.945294254936248763e+03,6.235593476165696302e+03,6.088165468987979693e+03,6.176843242664023819e+03,6.401936824985957173e+03,6.408449327082016680e+03,5.751236842821000209e+03,6.287880671047563737e+03,6.287971630201766857e+03,5.900386399776381950e+03,6.490748073647261663e+03,6.679554234960432950e+03,6.851356702629579559e+03,6.515306465035519068e+03,7.216609691845966154e+03,6.414542895293147922e+03,6.900568801032146439e+03,5.801736703589484023e+03,6.498978295769973556e+03,6.390895355460351311e+03,6.722328614401450977e+03,6.847045826891775505e+03,6.233918386091111643e+03,6.387099011114343739e+03,6.675017270056748202e+03,6.980854404886466000e+03,6.682153087807040720e+03,7.032917728637118671e+03,6.918394764041117924e+03,6.589986351360028493e+03,6.721166499285036480e+03,7.106785435217726445e+03,6.381186174999103059e+03,6.529104609362629162e+03,6.923826270366879726e+03,6.561837208858170925e+03,7.261664455664921661e+03,6.695394860150787281e+03,7.576017599416426492e+03,7.514308743250429870e+03,7.422261919388256501e+03,7.610278539215592900e+03,7.538517567208529726e+03,7.197717724698894926e+03,7.309356431618648458e+03,7.434735816871180759e+03,7.464151696981789428e+03,7.959774808372451844e+03,7.824165685021477657e+03,7.781407791795967569e+03,7.891847312258434613e+03,8.406829042841089176e+03,8.232209410466832196e+03,8.355964210603688116e+03,8.518315052481581006e+03,8.410906675924536103e+03,7.687674232894613851e+03,8.596742858651670758e+03,8.271087493995832119e+03,8.266169964916623940e+03,8.084826734898792893e+03,8.650355137218402888e+03,8.439136501377946843e+03,8.223706693321380953e+03,8.170663525347595169e+03,8.413753403406464713e+03,8.647052105261782344e+03,8.637974846249871916e+03,8.412848856890852403e+03,8.132467986752626530e+03,8.016725904147093388e+03,8.618121469709469238e+03,8.483042686573178798e+03,8.290405873994113790e+03,8.458029413259120702e+03,8.581060281547752311e+03,8.225537550823086349e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.096054434358881736e+03,5.399647642825083494e+03,0.000000000000000000e+00,4.861298511943288759e+03,5.452063024417649103e+03,5.755899997200920552e+03,5.850752582170746791e+03,6.728301791685657918e+03,6.384760910863375102e+03,5.108630007698302506e+03,5.255910545915566217e+03,5.201713585177657478e+03,5.551042704853793111e+03,5.085151543683039563e+03,5.503760895969221565e+03,5.695502231293220575e+03,6.256038158806635693e+03,5.561059351518430958e+03,5.272169530236592436e+03,5.232258902445662898e+03,5.553854717421206260e+03,5.445997959766163149e+03,5.452848379007423318e+03,5.472256725215489496e+03,5.446734924092882466e+03,5.520761209591765692e+03,5.720849169679412626e+03,6.047426201837159169e+03,6.219658431135911997e+03,5.828733043199743406e+03,6.126987323853891212e+03,6.454344884563353844e+03,6.039606030197634027e+03,5.717340601674444770e+03,5.097884386902296683e+03,5.642906323675528256e+03,5.625047901030566209e+03,5.952272283198505647e+03,6.173691287318413742e+03,6.329870860539837850e+03,5.586103531681643290e+03,5.945528945724146979e+03,6.427438750302389963e+03,6.402579940062386413e+03,6.165643536746346399e+03,6.793005675774998053e+03,6.259926401768258984e+03,6.394908669315676889e+03,5.999802913429713044e+03,6.134206830914992679e+03,5.466824703000223053e+03,6.703790983880373460e+03,5.869285930446109887e+03,6.301756792091101488e+03,6.534295702930299740e+03,6.969804030403020079e+03,6.480246780280293024e+03,6.658258914894940972e+03,7.129554723512269447e+03,6.870557328193995090e+03,6.673534912040411655e+03,6.873432095960371043e+03,6.787487835061722762e+03,7.217179219673668740e+03,7.505015545176032902e+03,7.272852963055333930e+03,7.492156498632473813e+03,7.303899232601763288e+03,7.680014677358717563e+03,7.368302653935991657e+03,7.614521266048960570e+03,7.794870749409560631e+03,7.319501364315908177e+03,7.767624018249689470e+03,8.073644420100677053e+03,7.628096464168979765e+03,8.064743785969514647e+03,7.726874616126130604e+03,8.313846348779330583e+03,7.740991710799533394e+03,7.824938026023727616e+03,7.266954520292551024e+03,8.309362463844972808e+03,8.024539149107336925e+03,7.991112612007093048e+03,8.385894300682737594e+03,7.644948339335674973e+03,7.874769654479538076e+03,8.003359204456336556e+03,7.829667092397863598e+03,8.032744653396311151e+03,7.843382136128117054e+03,7.806976865456835185e+03,7.866940503708517099e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.596592395774812758e+03,5.759175182070580377e+03,4.861298511943288759e+03,0.000000000000000000e+00,5.563330357498688500e+03,4.637145745678772073e+03,5.622911869208755888e+03,5.931765879099111771e+03,6.910346815544893616e+03,5.722903012360818138e+03,4.889746596478964420e+03,4.374779016641253293e+03,4.834835042572701241e+03,4.839874321141446671e+03,4.761657892886568334e+03,5.046763671458700628e+03,5.304388162434718652e+03,4.213589404138290774e+03,4.352729016248179505e+03,5.237208862234375374e+03,4.609650565209187334e+03,4.353937260304356641e+03,4.359449965305249862e+03,4.690817460149608451e+03,5.259729450160803026e+03,4.973325469162684385e+03,5.833718101595959524e+03,6.341685738035262148e+03,5.987209774919266238e+03,4.706374011203672126e+03,5.169740139611562881e+03,6.865119890512592974e+03,5.397253622599768278e+03,4.990062045929077613e+03,5.180443588900232498e+03,5.366726987238594120e+03,5.619399829558671627e+03,4.982671026222320506e+03,5.747797510544509350e+03,5.562056404284676319e+03,5.207964829630310305e+03,5.286080158722897977e+03,6.446815863492422068e+03,6.532287552356146080e+03,6.455465014664374394e+03,6.760083940964730573e+03,5.808188070875980884e+03,5.943801243499118755e+03,6.059163656992750475e+03,5.669299192433999451e+03,6.266934178687361054e+03,6.035229103632522310e+03,6.151319542269859994e+03,5.791374246814506478e+03,6.254151190298418442e+03,6.856886295299545964e+03,6.268885139232379515e+03,5.634843200026858540e+03,6.701237232365693671e+03,5.952934579777497675e+03,6.764260105715773534e+03,6.690918505290927897e+03,5.956904481356034921e+03,7.413171371132494642e+03,7.417280618783295722e+03,6.582080057921587468e+03,7.123187083196862659e+03,6.671262657431815569e+03,6.769345413947641646e+03,6.546315223085448451e+03,6.990810460088934633e+03,7.172328747810344794e+03,7.107548233314293611e+03,7.529417647541647057e+03,7.257797607477839847e+03,7.489044027407302565e+03,7.458274033283821154e+03,7.118524652076592247e+03,8.506210939987111487e+03,7.239524470264316733e+03,7.083730224174905743e+03,7.057746626540565558e+03,8.092589051444309007e+03,8.277216950427571646e+03,7.577707524926921906e+03,7.796537807115319083e+03,7.521120358327268150e+03,7.831915666042421435e+03,7.469716029110832096e+03,7.450257579439766232e+03,7.512985107280737793e+03,8.026611537739851883e+03,6.912519873389121130e+03,7.115460249032028514e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.490000273925685178e+03,6.411928094488356692e+03,5.452063024417649103e+03,5.563330357498688500e+03,0.000000000000000000e+00,5.814604390861178217e+03,5.648852321981468776e+03,6.896135826195253685e+03,6.563897554891547770e+03,5.726383365130587663e+03,5.284876577976473527e+03,5.355490941288390786e+03,5.621180649017476753e+03,5.823720069203565799e+03,6.096691643834376009e+03,6.587025648112282397e+03,5.770787217625577796e+03,5.760429989737423966e+03,5.868212040779994823e+03,5.271530833954506306e+03,5.408958566838675324e+03,5.785367144788629957e+03,5.797986547069570406e+03,5.995412301640845726e+03,5.878680776047177460e+03,6.375838907765597469e+03,6.786683742611166053e+03,6.861659906077145934e+03,7.323545179760995779e+03,6.194099638634587791e+03,5.948176527306462958e+03,6.505378868461280945e+03,6.542087723179676686e+03,5.846908898440819939e+03,6.058457871255475766e+03,5.743832218611115422e+03,6.335801747038611211e+03,6.178146189054848946e+03,5.964983133067286872e+03,6.476487019296122526e+03,6.128135523958315389e+03,6.248767140626814580e+03,6.315907351019891394e+03,7.182471580173531947e+03,6.931947481688629523e+03,7.062194606966526408e+03,6.470112982012004977e+03,6.603784462126441213e+03,5.961647181032381923e+03,6.641969888519539381e+03,6.852543291038458847e+03,7.257029840858581338e+03,6.721102645978427972e+03,6.228475834602110808e+03,6.706839394727359831e+03,7.484515697239381552e+03,7.041438284264909271e+03,6.732016150043341440e+03,6.908909738719848065e+03,6.654416720411262759e+03,6.916518833761560927e+03,7.146756871321311337e+03,7.327716492878304052e+03,7.969501741012463754e+03,8.054912414173157231e+03,7.573459733393588067e+03,8.014319365291704344e+03,7.607940931830578847e+03,7.946192743138766673e+03,7.605381786019115680e+03,7.506574821818251621e+03,7.683870603051870603e+03,7.409887456035428841e+03,8.328892276620967095e+03,7.600322266559219315e+03,8.349716269297943654e+03,8.327764779472534428e+03,7.519001433405655007e+03,8.625067787173253237e+03,8.158215252805676755e+03,7.922888888109821892e+03,7.184393293800137144e+03,7.997374791489720337e+03,8.811546894085491658e+03,8.362851494024762360e+03,8.674165358503811149e+03,7.942654335226315197e+03,8.496994887082853893e+03,8.307041524447162374e+03,7.949725543829967137e+03,8.532474195032160424e+03,8.622358964408285829e+03,8.469543126862194185e+03,7.619799596373221902e+03,0.000000000000000000e+00,0.000000000000000000e+00
5.915920178260985267e+03,6.367434081148990117e+03,5.755899997200920552e+03,4.637145745678772073e+03,5.814604390861178217e+03,0.000000000000000000e+00,5.573669816397642535e+03,5.914499828575712854e+03,7.385345730265845305e+03,6.367073058582981503e+03,5.671290055083478364e+03,5.198647249258447118e+03,4.894373107059896029e+03,5.603037737592784651e+03,6.027173660459191524e+03,5.038218071236426113e+03,5.505281161454569883e+03,4.977041278600062469e+03,5.184070997884887220e+03,6.074482053823352544e+03,5.205434905515176069e+03,5.437271159935555261e+03,5.447020286358429075e+03,5.159587838836231640e+03,6.118491380869764726e+03,6.058432910690124118e+03,6.739080979216993001e+03,6.926119468280113324e+03,6.424865221240939718e+03,5.761602352355324911e+03,5.414033657490878795e+03,7.278383230116774030e+03,6.616155278306778200e+03,5.907907967762813314e+03,5.658465536010808137e+03,5.666830615275332093e+03,6.504759009969407089e+03,5.666620833147931990e+03,5.738935034771957362e+03,5.944114091547477074e+03,6.274533882643729157e+03,5.367226399381922420e+03,6.723945460483405441e+03,6.895426149106238881e+03,6.875436188183140075e+03,7.233562884222458706e+03,5.995266781201432423e+03,6.127407200439656663e+03,6.541752874166570109e+03,6.596366777754757095e+03,6.877966220717687975e+03,6.177254775023878210e+03,6.716546309922515320e+03,6.090846711801796118e+03,6.894499965753716424e+03,7.370304493936011568e+03,7.016381656919474153e+03,6.287193323645241435e+03,7.212409552677688225e+03,6.225372590366690929e+03,7.423704458616973170e+03,6.993018407271996693e+03,6.658234008437286320e+03,7.782267064722680516e+03,7.902154361663431700e+03,7.198648075236838849e+03,7.523242135025461721e+03,7.080415485297777195e+03,7.449685466887538496e+03,6.971664435412845705e+03,7.458628068664274906e+03,7.623049091042526925e+03,7.806730735575453764e+03,7.945831227057963588e+03,7.847648798631750651e+03,7.946428687711850216e+03,8.029304826695808515e+03,7.234942946868650324e+03,9.072390564540084597e+03,7.878942632104885888e+03,7.190255945065933702e+03,7.777126083014956748e+03,8.313894006754951988e+03,8.653915478620765498e+03,7.493603064540391642e+03,8.040814193157904811e+03,8.372922090485139051e+03,8.623670003735891441e+03,7.712897942191812035e+03,7.911293966363687105e+03,7.755858079900366647e+03,8.723921130368486047e+03,8.023253918731779777e+03,7.594169393539864359e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.345317897648792496e+03,6.466384804853838432e+03,5.850752582170746791e+03,5.622911869208755888e+03,5.648852321981468776e+03,5.573669816397642535e+03,0.000000000000000000e+00,6.407938973561537750e+03,6.874019178520446985e+03,6.515077086607987439e+03,6.175526095447703483e+03,6.101980698465384194e+03,5.724279789729938784e+03,5.894640899438508313e+03,6.224050610334061275e+03,6.277584381485166887e+03,5.808588918336525239e+03,5.843213746637085023e+03,6.152621302249040127e+03,6.153176352277085243e+03,5.999137641731860640e+03,6.041520412022831806e+03,6.047881621783841183e+03,5.677486405874383308e+03,5.525257761709694023e+03,6.361687782691344182e+03,6.650472138627944332e+03,6.979433047652720234e+03,6.867201411217116402e+03,6.199086473917812327e+03,6.135376552783377520e+03,7.058572290327442715e+03,6.724767827466886047e+03,6.197920009522889814e+03,6.114402024001272366e+03,5.979780486494982142e+03,6.654446758872377359e+03,6.370595419582058639e+03,6.459655761382012315e+03,6.554908355999768901e+03,6.051145107424791604e+03,6.538741961910134705e+03,6.716162429377190165e+03,7.454290032517483269e+03,7.176309590125974864e+03,7.611418053016047452e+03,6.326914650917914514e+03,6.471046145888798492e+03,6.797582421550911931e+03,6.758354410160337466e+03,7.015228664998919157e+03,6.932121977512472768e+03,6.935360649117967114e+03,6.500321308297863652e+03,6.906769038816636566e+03,7.494609900158662640e+03,6.952223105677159765e+03,6.630414098011605347e+03,7.343533005304801009e+03,6.833607961961092769e+03,6.998216915757941933e+03,7.446958969196059115e+03,6.838433608818774701e+03,8.026173649033848051e+03,7.934160860201694959e+03,7.298732218680213009e+03,7.769364274007434688e+03,7.241965156871015097e+03,7.809257021139905191e+03,7.425749374829322733e+03,7.578390147136988162e+03,7.733420344338137511e+03,7.608761762307733079e+03,8.096239044560583352e+03,8.014675178834320832e+03,8.116911680080236692e+03,8.053299082432713476e+03,7.404174843364507979e+03,8.784974407096107825e+03,8.397131070920755519e+03,7.618712620909164798e+03,7.276754374185129564e+03,8.463678494996549489e+03,8.893233776304365165e+03,8.129793389475314143e+03,8.672843407889859009e+03,8.563011399164599425e+03,8.715422651828239395e+03,8.387880403693634435e+03,7.846370307345970105e+03,8.454687063004395895e+03,9.114677174755042870e+03,8.364047877008461001e+03,7.634434069107946016e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.534640634512529687e+03,6.877940494395447786e+03,6.728301791685657918e+03,5.931765879099111771e+03,6.896135826195253685e+03,5.914499828575712854e+03,6.407938973561537750e+03,0.000000000000000000e+00,7.024986120982749526e+03,6.963607254864417882e+03,6.619088943687393112e+03,6.327621573528081171e+03,5.835520228165865774e+03,6.468119587639080237e+03,6.961022442460949605e+03,6.069658346599431752e+03,6.511850530635176256e+03,6.105389740949260158e+03,6.214960596996723325e+03,6.774059606731844724e+03,6.395096654642690737e+03,6.501327274744256101e+03,6.510185063080450163e+03,5.672931811094931618e+03,6.527667058162732246e+03,7.054001527895804429e+03,7.205364575555323427e+03,7.250759469799685576e+03,7.386159895371940365e+03,6.679791522029596308e+03,6.288468776701942261e+03,7.393573771263255367e+03,7.554251591727136656e+03,6.928620457525807979e+03,6.653056757778540486e+03,6.929006157692021588e+03,7.144738125984012186e+03,6.712518992317461198e+03,6.098734222042364308e+03,6.463208620079230059e+03,7.261008569368669669e+03,6.289505412457559032e+03,7.148939354120283497e+03,7.404682647562401144e+03,7.876826384330802284e+03,8.173645847750231951e+03,7.159628218156503863e+03,7.267188566885236469e+03,7.756834563431494644e+03,7.017171810795485726e+03,7.600515084884481439e+03,7.248113018802478109e+03,7.356977300495135751e+03,7.230700388697629023e+03,7.272863519809702666e+03,8.040625120805887491e+03,7.796096744169200065e+03,7.244114937121235926e+03,7.873997967995748695e+03,7.214502469948230100e+03,8.253907404644482085e+03,8.139271002027468057e+03,7.422663395903757191e+03,7.251121629712846698e+03,7.858382813559368515e+03,7.875697916163855552e+03,7.944212820244314571e+03,7.345828271883356138e+03,8.692938462402224104e+03,7.471348851891964841e+03,8.186917002144392427e+03,8.339396001310138672e+03,8.261366762090809061e+03,8.651582533463672007e+03,8.564667321813152739e+03,8.437205909278036415e+03,8.298498378220847371e+03,7.257104710404700199e+03,8.531458667777791561e+03,8.535242279969483207e+03,7.738810467019145108e+03,8.467871220088389236e+03,8.315494907433730987e+03,9.423385461475912962e+03,8.396500792327513409e+03,8.868297406429825060e+03,8.910514756299042347e+03,9.398480828776973794e+03,8.750425792814681699e+03,8.299255897033508518e+03,8.696876865991789600e+03,9.184002812862521751e+03,9.107801460530658005e+03,8.386918537553377973e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.963820822253035658e+03,6.697027674025770466e+03,6.384760910863375102e+03,6.910346815544893616e+03,6.563897554891547770e+03,7.385345730265845305e+03,6.874019178520446985e+03,7.024986120982749526e+03,0.000000000000000000e+00,5.905329589070823204e+03,6.451834863905864040e+03,7.236736027611759710e+03,7.198669159411852888e+03,6.882204354549375239e+03,6.962280732633568732e+03,7.196983874435843973e+03,6.376066011090076245e+03,7.159529616764919410e+03,7.188766244016545897e+03,6.562591866023690272e+03,7.064941070761590709e+03,7.643382402808085317e+03,7.652275493095042293e+03,6.741022457890069745e+03,7.143522403781912544e+03,7.234177800168125032e+03,7.191867814877261480e+03,6.949414683586312094e+03,7.187453590188375529e+03,7.317381081294701289e+03,7.069995599558638787e+03,6.342040453285636431e+03,7.197652225243754401e+03,7.521386330546662975e+03,6.746082863410481878e+03,7.303982300392376601e+03,6.552015449038912266e+03,7.512028214063733685e+03,7.586932537813548151e+03,7.189926788377128105e+03,7.277068831458073873e+03,7.432157044447732915e+03,7.128263143602717719e+03,7.688006359114080624e+03,7.641178843026251343e+03,7.809526077525860273e+03,7.855179324638182152e+03,7.974905244996188230e+03,7.451762774300146702e+03,7.209301954188581476e+03,7.229942707626137235e+03,7.717230944091632409e+03,7.061809565071401266e+03,7.608761608975747549e+03,7.745234348366239828e+03,7.444381095087056565e+03,8.194713024600478093e+03,8.399740346516085992e+03,7.674149073350150502e+03,7.843235818915034542e+03,7.419755499116342435e+03,7.607592406420240877e+03,7.841097705182800382e+03,7.636701425790281974e+03,7.639637338687441115e+03,7.956734820263963229e+03,8.146258268541378129e+03,8.648917279701041480e+03,8.993107718939241749e+03,8.711407750759934061e+03,8.655589151268415662e+03,8.800308839277548032e+03,8.383393286730663021e+03,8.688383349175079275e+03,8.731179015459461880e+03,8.916662392522355731e+03,9.009897557686210348e+03,8.182166658179440674e+03,8.308420514420618929e+03,8.776289389283194396e+03,8.946195572544938841e+03,8.487856286090998765e+03,7.803505408895884102e+03,9.067764014475833392e+03,9.143179388666365412e+03,8.598870946557843126e+03,8.774290189715302404e+03,8.906502512209846827e+03,9.554603800146664071e+03,8.350967103010072606e+03,8.965192487243881260e+03,9.019771892902876061e+03,9.167127933849067631e+03,8.369623096518660532e+03,0.000000000000000000e+00,0.000000000000000000e+00
6.511844251481717038e+03,6.022739419160624493e+03,5.108630007698302506e+03,5.722903012360818138e+03,5.726383365130587663e+03,6.367073058582981503e+03,6.515077086607987439e+03,6.963607254864417882e+03,5.905329589070823204e+03,0.000000000000000000e+00,4.772387406273250235e+03,5.697333499102892347e+03,5.859357710344830593e+03,5.309312499959098204e+03,5.684358099205195685e+03,6.316569585885490596e+03,6.226647412532718590e+03,5.936808317606371929e+03,5.880276779200075907e+03,4.714173899587864071e+03,5.973886981410533735e+03,5.883531677487614616e+03,5.897502371531735662e+03,5.978881519333047436e+03,6.335928669982905376e+03,6.117703654149955582e+03,6.169177831049369161e+03,6.086053711377972832e+03,6.435348717133438186e+03,6.503252545201264184e+03,6.050446852184628369e+03,6.368600125267396834e+03,6.335200794853425577e+03,5.975120779811313696e+03,5.675116875937895202e+03,5.894434465380609254e+03,5.878064836510557143e+03,6.301066779169707843e+03,6.435117127484543744e+03,6.479420850319571400e+03,5.990478992163783914e+03,6.201511419717698118e+03,6.574783857875305330e+03,6.695623413013116988e+03,5.955529055703861559e+03,6.999784044287872348e+03,6.450853655826437716e+03,6.581405971033543210e+03,6.290176150156677068e+03,6.225449309978452220e+03,5.665213911818907036e+03,6.688232443794297069e+03,6.339786738439152032e+03,6.682860423833845744e+03,6.899458142975243391e+03,6.917021203764908932e+03,6.664779016091492849e+03,7.049192569996221209e+03,6.835764348061027704e+03,6.689250771864446506e+03,6.800438196665485520e+03,6.962338783292119842e+03,6.611232067054102117e+03,7.534356169500450960e+03,7.267523420441584676e+03,7.139926011132394706e+03,7.549843810010658672e+03,7.231446320680905956e+03,8.004047850931489847e+03,7.456430952912815883e+03,7.700788805195415989e+03,7.856886554694182450e+03,7.221247422248709881e+03,7.800971314166285993e+03,7.925044079793349738e+03,7.635136904833884728e+03,8.270294230961000721e+03,7.808585381915701873e+03,7.766833224251326101e+03,7.796794262886407523e+03,8.130280608796902015e+03,7.385227409422796882e+03,7.238375124601133393e+03,7.748785610948657450e+03,7.978165174747670790e+03,8.032259208964869686e+03,6.645398968041285116e+03,7.689306044399916573e+03,8.299848044124439184e+03,7.438628308439081593e+03,7.783770316070087574e+03,7.657213004742669000e+03,8.046955248898706486e+03,7.453272711441036336e+03,0.000000000000000000e+00,0.000000000000000000e+00
